ID;Target
80271;0
80272;0
80273;0
80274;0
80275;0
80276;1
80277;0
80278;0
80279;0
80280;0
80281;1
80282;1
80283;1
80284;1
80285;0
80286;1
80287;1
80288;1
80289;0
80290;0
80291;1
80292;0
80293;0
80294;0
80295;0
80296;1
80297;0
80298;1
80299;0
80300;0
80301;0
80302;1
80303;0
80304;0
80305;1
80306;1
80307;1
80308;0
80309;1
80310;1
80311;0
80312;0
80313;0
80314;0
80315;0
80316;1
80317;0
80318;1
80319;0
80320;1
80321;0
80322;0
80323;1
80324;1
80325;1
80326;1
80327;1
80328;0
80329;1
80330;1
80331;0
80332;1
80333;1
80334;0
80335;1
80336;1
80337;1
80338;0
80339;0
80340;0
80341;1
80342;0
80343;1
80344;1
80345;0
80346;1
80347;0
80348;0
80349;0
80350;1
80351;1
80352;0
80353;0
80354;0
80355;1
80356;1
80357;1
80358;1
80359;1
80360;0
80361;1
80362;0
80363;1
80364;0
80365;1
80366;0
80367;1
80368;1
80369;1
80370;0
80371;1
80372;1
80373;0
80374;1
80375;0
80376;0
80377;0
80378;1
80379;0
80380;0
80381;0
80382;0
80383;0
80384;0
80385;0
80386;0
80387;1
80388;0
80389;0
80390;1
80391;1
80392;1
80393;0
80394;1
80395;1
80396;0
80397;0
80398;1
80399;0
80400;1
80401;1
80402;0
80403;1
80404;0
80405;0
80406;1
80407;1
80408;0
80409;0
80410;1
80411;0
80412;1
80413;1
80414;1
80415;1
80416;1
80417;0
80418;1
80419;0
80420;0
80421;1
80422;1
80423;0
80424;0
80425;1
80426;1
80427;1
80428;0
80429;0
80430;0
80431;0
80432;0
80433;0
80434;0
80435;0
80436;0
80437;0
80438;1
80439;0
80440;1
80441;1
80442;0
80443;1
80444;0
80445;0
80446;0
80447;1
80448;1
80449;0
80450;1
80451;0
80452;1
80453;1
80454;1
80455;1
80456;1
80457;0
80458;1
80459;1
80460;0
80461;1
80462;1
80463;1
80464;1
80465;1
80466;1
80467;1
80468;1
80469;0
80470;1
80471;1
80472;0
80473;1
80474;0
80475;0
80476;0
80477;0
80478;0
80479;1
80480;0
80481;0
80482;0
80483;0
80484;0
80485;1
80486;1
80487;0
80488;0
80489;1
80490;1
80491;0
80492;1
80493;1
80494;1
80495;1
80496;1
80497;0
80498;0
80499;0
80500;0
80501;0
80502;1
80503;1
80504;0
80505;1
80506;0
80507;1
80508;0
80509;0
80510;1
80511;1
80512;0
80513;1
80514;0
80515;0
80516;1
80517;0
80518;1
80519;0
80520;0
80521;0
80522;1
80523;1
80524;1
80525;0
80526;1
80527;1
80528;1
80529;0
80530;1
80531;1
80532;1
80533;1
80534;0
80535;1
80536;0
80537;0
80538;0
80539;1
80540;1
80541;1
80542;0
80543;0
80544;0
80545;0
80546;0
80547;1
80548;1
80549;1
80550;0
80551;1
80552;0
80553;1
80554;1
80555;1
80556;1
80557;1
80558;0
80559;0
80560;1
80561;0
80562;0
80563;1
80564;1
80565;0
80566;1
80567;1
80568;0
80569;0
80570;1
80571;1
80572;1
80573;0
80574;0
80575;0
80576;1
80577;1
80578;1
80579;0
80580;0
80581;1
80582;1
80583;1
80584;0
80585;0
80586;1
80587;0
80588;0
80589;1
80590;0
80591;1
80592;1
80593;1
80594;0
80595;1
80596;0
80597;1
80598;0
80599;0
80600;1
80601;0
80602;0
80603;1
80604;1
80605;0
80606;0
80607;0
80608;1
80609;0
80610;1
80611;1
80612;1
80613;1
80614;1
80615;0
80616;1
80617;0
80618;0
80619;0
80620;0
80621;1
80622;1
80623;1
80624;0
80625;1
80626;1
80627;0
80628;1
80629;1
80630;1
80631;1
80632;1
80633;0
80634;0
80635;1
80636;1
80637;0
80638;0
80639;1
80640;0
80641;1
80642;0
80643;0
80644;1
80645;1
80646;1
80647;0
80648;0
80649;0
80650;1
80651;0
80652;0
80653;0
80654;1
80655;0
80656;0
80657;0
80658;0
80659;0
80660;0
80661;0
80662;0
80663;0
80664;0
80665;1
80666;1
80667;0
80668;0
80669;0
80670;0
80671;0
80672;0
80673;1
80674;1
80675;1
80676;0
80677;0
80678;0
80679;0
80680;0
80681;0
80682;1
80683;0
80684;1
80685;0
80686;1
80687;0
80688;1
80689;0
80690;1
80691;0
80692;0
80693;1
80694;1
80695;0
80696;1
80697;1
80698;0
80699;0
80700;1
80701;1
80702;1
80703;1
80704;1
80705;1
80706;1
80707;0
80708;1
80709;1
80710;1
80711;1
80712;0
80713;0
80714;1
80715;0
80716;1
80717;1
80718;1
80719;0
80720;1
80721;1
80722;1
80723;0
80724;0
80725;1
80726;0
80727;0
80728;1
80729;0
80730;1
80731;1
80732;0
80733;1
80734;0
80735;0
80736;0
80737;0
80738;1
80739;1
80740;1
80741;0
80742;1
80743;1
80744;1
80745;1
80746;1
80747;0
80748;0
80749;0
80750;0
80751;0
80752;1
80753;0
80754;1
80755;1
80756;1
80757;0
80758;0
80759;1
80760;1
80761;1
80762;1
80763;0
80764;1
80765;0
80766;1
80767;1
80768;0
80769;0
80770;1
80771;0
80772;0
80773;0
80774;0
80775;0
80776;1
80777;1
80778;0
80779;1
80780;1
80781;1
80782;0
80783;0
80784;0
80785;1
80786;0
80787;1
80788;0
80789;1
80790;1
80791;0
80792;0
80793;0
80794;1
80795;0
80796;0
80797;0
80798;0
80799;1
80800;0
80801;1
80802;0
80803;1
80804;0
80805;0
80806;1
80807;1
80808;1
80809;0
80810;0
80811;0
80812;0
80813;0
80814;1
80815;1
80816;0
80817;1
80818;1
80819;1
80820;1
80821;1
80822;1
80823;1
80824;1
80825;1
80826;1
80827;0
80828;0
80829;0
80830;1
80831;1
80832;0
80833;1
80834;0
80835;1
80836;1
80837;1
80838;0
80839;0
80840;0
80841;0
80842;0
80843;1
80844;0
80845;0
80846;0
80847;0
80848;1
80849;1
80850;0
80851;1
80852;1
80853;0
80854;0
80855;0
80856;1
80857;0
80858;0
80859;0
80860;0
80861;0
80862;1
80863;1
80864;1
80865;1
80866;1
80867;1
80868;0
80869;0
80870;0
80871;0
80872;0
80873;1
80874;0
80875;0
80876;1
80877;1
80878;1
80879;1
80880;0
80881;1
80882;1
80883;0
80884;1
80885;0
80886;0
80887;0
80888;1
80889;1
80890;1
80891;0
80892;0
80893;0
80894;1
80895;0
80896;1
80897;0
80898;1
80899;0
80900;0
80901;1
80902;0
80903;1
80904;0
80905;1
80906;0
80907;0
80908;0
80909;1
80910;0
80911;0
80912;0
80913;0
80914;1
80915;1
80916;1
80917;0
80918;0
80919;0
80920;0
80921;0
80922;0
80923;1
80924;0
80925;1
80926;0
80927;1
80928;1
80929;0
80930;1
80931;0
80932;1
80933;1
80934;1
80935;1
80936;1
80937;0
80938;0
80939;0
80940;1
80941;0
80942;0
80943;1
80944;1
80945;1
80946;0
80947;1
80948;0
80949;1
80950;1
80951;1
80952;1
80953;0
80954;1
80955;0
80956;0
80957;0
80958;1
80959;0
80960;1
80961;0
80962;0
80963;0
80964;0
80965;0
80966;0
80967;1
80968;1
80969;1
80970;1
80971;0
80972;0
80973;0
80974;0
80975;0
80976;1
80977;0
80978;0
80979;0
80980;0
80981;1
80982;0
80983;1
80984;0
80985;0
80986;1
80987;1
80988;1
80989;0
80990;1
80991;1
80992;1
80993;1
80994;0
80995;1
80996;0
80997;0
80998;0
80999;1
81000;1
81001;1
81002;1
81003;0
81004;1
81005;1
81006;1
81007;1
81008;1
81009;0
81010;0
81011;1
81012;0
81013;1
81014;0
81015;1
81016;1
81017;1
81018;0
81019;1
81020;1
81021;1
81022;1
81023;0
81024;1
81025;0
81026;0
81027;0
81028;1
81029;1
81030;0
81031;1
81032;1
81033;0
81034;0
81035;1
81036;0
81037;0
81038;1
81039;0
81040;0
81041;0
81042;0
81043;0
81044;1
81045;1
81046;1
81047;1
81048;1
81049;1
81050;0
81051;0
81052;0
81053;1
81054;1
81055;0
81056;1
81057;1
81058;1
81059;0
81060;0
81061;1
81062;0
81063;1
81064;0
81065;0
81066;1
81067;1
81068;1
81069;1
81070;0
81071;0
81072;1
81073;0
81074;1
81075;0
81076;1
81077;1
81078;0
81079;1
81080;0
81081;1
81082;0
81083;0
81084;0
81085;1
81086;0
81087;0
81088;0
81089;1
81090;0
81091;1
81092;0
81093;0
81094;0
81095;0
81096;0
81097;1
81098;1
81099;0
81100;0
81101;0
81102;0
81103;0
81104;1
81105;1
81106;0
81107;0
81108;1
81109;0
81110;0
81111;0
81112;1
81113;0
81114;1
81115;0
81116;0
81117;1
81118;0
81119;0
81120;0
81121;0
81122;1
81123;0
81124;0
81125;1
81126;1
81127;0
81128;0
81129;0
81130;0
81131;0
81132;0
81133;1
81134;1
81135;1
81136;0
81137;0
81138;0
81139;1
81140;0
81141;1
81142;1
81143;1
81144;1
81145;1
81146;1
81147;0
81148;0
81149;1
81150;1
81151;1
81152;0
81153;1
81154;0
81155;0
81156;0
81157;1
81158;1
81159;0
81160;0
81161;0
81162;0
81163;1
81164;0
81165;1
81166;1
81167;1
81168;1
81169;1
81170;1
81171;0
81172;1
81173;0
81174;0
81175;0
81176;0
81177;1
81178;0
81179;1
81180;0
81181;1
81182;0
81183;0
81184;0
81185;0
81186;1
81187;0
81188;0
81189;0
81190;0
81191;0
81192;1
81193;0
81194;1
81195;0
81196;0
81197;0
81198;1
81199;1
81200;0
81201;0
81202;1
81203;0
81204;0
81205;1
81206;0
81207;0
81208;0
81209;1
81210;1
81211;0
81212;0
81213;0
81214;1
81215;1
81216;1
81217;0
81218;0
81219;0
81220;1
81221;1
81222;1
81223;0
81224;0
81225;0
81226;0
81227;0
81228;0
81229;0
81230;1
81231;1
81232;0
81233;0
81234;0
81235;1
81236;1
81237;1
81238;1
81239;1
81240;0
81241;1
81242;0
81243;0
81244;1
81245;1
81246;1
81247;0
81248;1
81249;1
81250;0
81251;1
81252;0
81253;0
81254;1
81255;0
81256;0
81257;0
81258;1
81259;1
81260;0
81261;1
81262;1
81263;0
81264;1
81265;0
81266;0
81267;0
81268;0
81269;1
81270;1
81271;1
81272;1
81273;0
81274;0
81275;1
81276;1
81277;1
81278;1
81279;1
81280;0
81281;1
81282;1
81283;0
81284;0
81285;1
81286;0
81287;1
81288;1
81289;0
81290;1
81291;0
81292;0
81293;1
81294;0
81295;1
81296;0
81297;1
81298;1
81299;0
81300;0
81301;1
81302;0
81303;0
81304;0
81305;0
81306;1
81307;1
81308;1
81309;1
81310;0
81311;0
81312;1
81313;1
81314;0
81315;0
81316;0
81317;0
81318;1
81319;0
81320;1
81321;1
81322;0
81323;1
81324;1
81325;1
81326;0
81327;0
81328;1
81329;1
81330;1
81331;0
81332;0
81333;1
81334;0
81335;1
81336;0
81337;1
81338;0
81339;0
81340;0
81341;1
81342;0
81343;0
81344;1
81345;1
81346;1
81347;1
81348;1
81349;0
81350;0
81351;0
81352;0
81353;0
81354;1
81355;1
81356;1
81357;0
81358;1
81359;0
81360;1
81361;0
81362;0
81363;1
81364;1
81365;0
81366;1
81367;0
81368;1
81369;0
81370;1
81371;1
81372;1
81373;1
81374;1
81375;0
81376;1
81377;1
81378;1
81379;0
81380;0
81381;1
81382;0
81383;1
81384;1
81385;0
81386;0
81387;0
81388;1
81389;0
81390;1
81391;0
81392;1
81393;1
81394;1
81395;1
81396;1
81397;0
81398;1
81399;1
81400;1
81401;1
81402;1
81403;1
81404;0
81405;1
81406;1
81407;0
81408;1
81409;1
81410;0
81411;0
81412;0
81413;1
81414;0
81415;1
81416;0
81417;0
81418;0
81419;0
81420;0
81421;1
81422;1
81423;0
81424;0
81425;0
81426;0
81427;0
81428;0
81429;0
81430;0
81431;0
81432;1
81433;1
81434;0
81435;1
81436;1
81437;0
81438;0
81439;0
81440;1
81441;1
81442;0
81443;0
81444;1
81445;0
81446;0
81447;1
81448;0
81449;1
81450;0
81451;0
81452;1
81453;0
81454;0
81455;0
81456;1
81457;0
81458;1
81459;1
81460;0
81461;1
81462;1
81463;0
81464;0
81465;0
81466;1
81467;0
81468;0
81469;0
81470;1
81471;0
81472;0
81473;1
81474;1
81475;1
81476;0
81477;1
81478;0
81479;0
81480;0
81481;0
81482;1
81483;1
81484;0
81485;1
81486;1
81487;0
81488;1
81489;0
81490;0
81491;0
81492;1
81493;1
81494;0
81495;0
81496;1
81497;0
81498;1
81499;1
81500;0
81501;1
81502;0
81503;0
81504;0
81505;0
81506;0
81507;1
81508;0
81509;0
81510;0
81511;1
81512;0
81513;0
81514;1
81515;1
81516;0
81517;1
81518;0
81519;0
81520;1
81521;1
81522;1
81523;0
81524;1
81525;0
81526;0
81527;1
81528;0
81529;0
81530;0
81531;0
81532;1
81533;1
81534;1
81535;1
81536;1
81537;0
81538;0
81539;1
81540;0
81541;0
81542;0
81543;1
81544;1
81545;1
81546;1
81547;1
81548;1
81549;0
81550;0
81551;1
81552;1
81553;0
81554;0
81555;0
81556;0
81557;1
81558;0
81559;0
81560;1
81561;0
81562;0
81563;1
81564;1
81565;0
81566;1
81567;0
81568;1
81569;0
81570;0
81571;0
81572;1
81573;0
81574;0
81575;1
81576;1
81577;1
81578;0
81579;0
81580;1
81581;0
81582;1
81583;0
81584;0
81585;0
81586;1
81587;0
81588;0
81589;0
81590;0
81591;1
81592;0
81593;0
81594;1
81595;1
81596;0
81597;0
81598;1
81599;1
81600;0
81601;1
81602;0
81603;1
81604;1
81605;0
81606;0
81607;1
81608;1
81609;0
81610;0
81611;1
81612;1
81613;1
81614;0
81615;0
81616;0
81617;0
81618;1
81619;0
81620;1
81621;0
81622;1
81623;1
81624;1
81625;0
81626;0
81627;0
81628;0
81629;1
81630;0
81631;0
81632;0
81633;0
81634;1
81635;0
81636;1
81637;0
81638;0
81639;1
81640;1
81641;1
81642;1
81643;0
81644;0
81645;0
81646;0
81647;0
81648;1
81649;0
81650;1
81651;1
81652;0
81653;0
81654;1
81655;1
81656;0
81657;0
81658;0
81659;1
81660;1
81661;0
81662;1
81663;0
81664;1
81665;1
81666;0
81667;0
81668;1
81669;1
81670;0
81671;1
81672;1
81673;0
81674;0
81675;0
81676;1
81677;0
81678;1
81679;1
81680;1
81681;0
81682;0
81683;1
81684;1
81685;1
81686;1
81687;0
81688;1
81689;1
81690;0
81691;0
81692;1
81693;0
81694;1
81695;1
81696;1
81697;0
81698;1
81699;1
81700;1
81701;1
81702;0
81703;0
81704;1
81705;0
81706;0
81707;0
81708;0
81709;1
81710;1
81711;1
81712;0
81713;1
81714;0
81715;1
81716;1
81717;0
81718;0
81719;1
81720;1
81721;1
81722;0
81723;1
81724;0
81725;0
81726;1
81727;1
81728;0
81729;1
81730;0
81731;1
81732;0
81733;1
81734;0
81735;1
81736;1
81737;1
81738;0
81739;0
81740;1
81741;0
81742;1
81743;1
81744;1
81745;0
81746;1
81747;0
81748;1
81749;1
81750;0
81751;0
81752;0
81753;0
81754;0
81755;0
81756;1
81757;0
81758;1
81759;0
81760;1
81761;0
81762;0
81763;1
81764;0
81765;1
81766;1
81767;0
81768;1
81769;1
81770;0
81771;0
81772;1
81773;1
81774;1
81775;1
81776;0
81777;0
81778;1
81779;0
81780;0
81781;0
81782;1
81783;1
81784;1
81785;0
81786;0
81787;0
81788;0
81789;0
81790;0
81791;1
81792;0
81793;0
81794;0
81795;0
81796;1
81797;1
81798;0
81799;1
81800;1
81801;1
81802;0
81803;0
81804;0
81805;0
81806;0
81807;0
81808;0
81809;0
81810;1
81811;1
81812;0
81813;1
81814;1
81815;1
81816;1
81817;1
81818;1
81819;0
81820;0
81821;1
81822;1
81823;0
81824;0
81825;0
81826;1
81827;1
81828;1
81829;1
81830;0
81831;0
81832;0
81833;1
81834;1
81835;0
81836;1
81837;1
81838;0
81839;1
81840;0
81841;0
81842;1
81843;1
81844;1
81845;1
81846;1
81847;0
81848;1
81849;0
81850;1
81851;0
81852;1
81853;1
81854;1
81855;1
81856;1
81857;1
81858;1
81859;0
81860;1
81861;0
81862;0
81863;0
81864;0
81865;0
81866;1
81867;1
81868;0
81869;1
81870;1
81871;0
81872;0
81873;1
81874;0
81875;0
81876;1
81877;1
81878;1
81879;1
81880;0
81881;1
81882;1
81883;0
81884;1
81885;0
81886;1
81887;0
81888;1
81889;1
81890;0
81891;0
81892;1
81893;1
81894;0
81895;0
81896;0
81897;0
81898;1
81899;1
81900;1
81901;0
81902;1
81903;0
81904;0
81905;0
81906;0
81907;0
81908;1
81909;0
81910;1
81911;0
81912;0
81913;0
81914;0
81915;1
81916;1
81917;1
81918;0
81919;1
81920;1
81921;1
81922;0
81923;0
81924;1
81925;0
81926;1
81927;1
81928;1
81929;0
81930;0
81931;0
81932;0
81933;0
81934;1
81935;0
81936;1
81937;1
81938;0
81939;1
81940;1
81941;1
81942;1
81943;1
81944;1
81945;1
81946;1
81947;0
81948;0
81949;1
81950;0
81951;1
81952;1
81953;0
81954;1
81955;0
81956;1
81957;0
81958;0
81959;1
81960;0
81961;0
81962;1
81963;1
81964;1
81965;0
81966;1
81967;1
81968;1
81969;0
81970;0
81971;1
81972;1
81973;0
81974;0
81975;1
81976;1
81977;0
81978;1
81979;0
81980;0
81981;1
81982;0
81983;1
81984;1
81985;1
81986;1
81987;0
81988;1
81989;1
81990;1
81991;1
81992;1
81993;1
81994;1
81995;0
81996;0
81997;1
81998;1
81999;1
82000;1
82001;0
82002;0
82003;0
82004;0
82005;0
82006;1
82007;1
82008;0
82009;0
82010;0
82011;0
82012;1
82013;1
82014;0
82015;0
82016;0
82017;1
82018;0
82019;0
82020;1
82021;0
82022;0
82023;1
82024;0
82025;1
82026;1
82027;0
82028;0
82029;0
82030;1
82031;0
82032;0
82033;0
82034;1
82035;0
82036;0
82037;1
82038;1
82039;1
82040;1
82041;1
82042;0
82043;0
82044;0
82045;1
82046;1
82047;1
82048;1
82049;1
82050;0
82051;0
82052;0
82053;1
82054;1
82055;0
82056;0
82057;0
82058;1
82059;1
82060;1
82061;0
82062;1
82063;0
82064;1
82065;1
82066;0
82067;1
82068;1
82069;1
82070;0
82071;1
82072;1
82073;0
82074;0
82075;0
82076;0
82077;0
82078;0
82079;1
82080;0
82081;1
82082;1
82083;1
82084;1
82085;0
82086;0
82087;1
82088;1
82089;1
82090;1
82091;0
82092;0
82093;1
82094;1
82095;0
82096;0
82097;1
82098;0
82099;0
82100;0
82101;1
82102;0
82103;1
82104;0
82105;0
82106;0
82107;1
82108;1
82109;1
82110;0
82111;1
82112;1
82113;0
82114;1
82115;1
82116;0
82117;1
82118;1
82119;1
82120;1
82121;0
82122;0
82123;0
82124;0
82125;1
82126;0
82127;1
82128;1
82129;1
82130;1
82131;0
82132;1
82133;1
82134;1
82135;1
82136;0
82137;1
82138;0
82139;0
82140;1
82141;1
82142;1
82143;1
82144;1
82145;0
82146;0
82147;1
82148;1
82149;1
82150;0
82151;1
82152;0
82153;0
82154;1
82155;0
82156;1
82157;0
82158;0
82159;0
82160;1
82161;0
82162;1
82163;0
82164;1
82165;0
82166;0
82167;0
82168;1
82169;1
82170;0
82171;1
82172;0
82173;0
82174;1
82175;0
82176;0
82177;1
82178;0
82179;0
82180;0
82181;0
82182;0
82183;0
82184;1
82185;1
82186;0
82187;1
82188;0
82189;1
82190;0
82191;1
82192;1
82193;0
82194;1
82195;0
82196;1
82197;1
82198;0
82199;1
82200;0
82201;1
82202;0
82203;0
82204;0
82205;0
82206;1
82207;0
82208;0
82209;1
82210;0
82211;1
82212;0
82213;0
82214;0
82215;0
82216;1
82217;0
82218;1
82219;1
82220;0
82221;1
82222;1
82223;1
82224;0
82225;0
82226;1
82227;1
82228;0
82229;1
82230;0
82231;0
82232;0
82233;1
82234;1
82235;1
82236;1
82237;0
82238;1
82239;0
82240;1
82241;1
82242;0
82243;0
82244;0
82245;1
82246;0
82247;1
82248;0
82249;1
82250;1
82251;0
82252;0
82253;1
82254;1
82255;0
82256;1
82257;1
82258;0
82259;0
82260;0
82261;0
82262;0
82263;0
82264;0
82265;1
82266;1
82267;1
82268;0
82269;1
82270;1
82271;0
82272;0
82273;1
82274;0
82275;0
82276;0
82277;1
82278;0
82279;1
82280;1
82281;0
82282;1
82283;1
82284;0
82285;0
82286;0
82287;1
82288;1
82289;1
82290;1
82291;0
82292;0
82293;0
82294;0
82295;1
82296;1
82297;1
82298;0
82299;1
82300;0
82301;1
82302;0
82303;1
82304;1
82305;1
82306;0
82307;0
82308;0
82309;0
82310;0
82311;0
82312;0
82313;0
82314;1
82315;1
82316;0
82317;1
82318;1
82319;0
82320;0
82321;1
82322;0
82323;1
82324;0
82325;1
82326;0
82327;1
82328;1
82329;1
82330;0
82331;1
82332;1
82333;1
82334;0
82335;0
82336;1
82337;1
82338;1
82339;0
82340;0
82341;1
82342;0
82343;0
82344;1
82345;1
82346;1
82347;0
82348;0
82349;1
82350;0
82351;0
82352;0
82353;0
82354;1
82355;1
82356;0
82357;1
82358;0
82359;1
82360;1
82361;0
82362;1
82363;1
82364;0
82365;0
82366;0
82367;0
82368;1
82369;0
82370;1
82371;0
82372;1
82373;1
82374;0
82375;1
82376;0
82377;1
82378;1
82379;1
82380;1
82381;0
82382;0
82383;1
82384;0
82385;0
82386;0
82387;1
82388;0
82389;1
82390;0
82391;1
82392;1
82393;1
82394;1
82395;1
82396;0
82397;1
82398;1
82399;0
82400;1
82401;1
82402;0
82403;0
82404;0
82405;0
82406;0
82407;1
82408;0
82409;1
82410;1
82411;1
82412;1
82413;1
82414;0
82415;0
82416;0
82417;0
82418;1
82419;0
82420;1
82421;0
82422;0
82423;1
82424;1
82425;0
82426;1
82427;0
82428;0
82429;0
82430;0
82431;1
82432;0
82433;1
82434;0
82435;1
82436;1
82437;0
82438;0
82439;1
82440;1
82441;1
82442;0
82443;1
82444;0
82445;1
82446;1
82447;1
82448;1
82449;1
82450;0
82451;1
82452;0
82453;1
82454;0
82455;0
82456;1
82457;1
82458;1
82459;1
82460;0
82461;1
82462;1
82463;0
82464;0
82465;0
82466;1
82467;1
82468;1
82469;0
82470;0
82471;0
82472;0
82473;1
82474;0
82475;1
82476;1
82477;1
82478;1
82479;0
82480;0
82481;0
82482;1
82483;0
82484;1
82485;0
82486;1
82487;1
82488;1
82489;0
82490;1
82491;1
82492;0
82493;1
82494;0
82495;1
82496;0
82497;0
82498;0
82499;1
82500;1
82501;1
82502;1
82503;0
82504;1
82505;1
82506;1
82507;1
82508;0
82509;1
82510;1
82511;1
82512;1
82513;1
82514;1
82515;1
82516;0
82517;0
82518;1
82519;1
82520;1
82521;1
82522;1
82523;0
82524;0
82525;1
82526;0
82527;1
82528;1
82529;0
82530;0
82531;1
82532;1
82533;0
82534;0
82535;0
82536;0
82537;0
82538;1
82539;0
82540;1
82541;1
82542;1
82543;1
82544;0
82545;0
82546;0
82547;1
82548;0
82549;1
82550;0
82551;1
82552;1
82553;1
82554;0
82555;1
82556;0
82557;0
82558;1
82559;0
82560;0
82561;0
82562;1
82563;0
82564;1
82565;1
82566;1
82567;0
82568;0
82569;1
82570;1
82571;1
82572;1
82573;0
82574;0
82575;1
82576;0
82577;1
82578;1
82579;0
82580;0
82581;1
82582;1
82583;0
82584;1
82585;0
82586;1
82587;1
82588;0
82589;1
82590;0
82591;0
82592;1
82593;1
82594;1
82595;1
82596;0
82597;1
82598;0
82599;0
82600;1
82601;0
82602;1
82603;1
82604;1
82605;0
82606;0
82607;0
82608;0
82609;1
82610;1
82611;1
82612;0
82613;0
82614;0
82615;1
82616;0
82617;1
82618;1
82619;1
82620;0
82621;0
82622;0
82623;1
82624;0
82625;1
82626;0
82627;1
82628;1
82629;0
82630;1
82631;1
82632;1
82633;0
82634;0
82635;1
82636;1
82637;1
82638;0
82639;0
82640;0
82641;0
82642;0
82643;1
82644;1
82645;1
82646;0
82647;1
82648;1
82649;1
82650;1
82651;0
82652;1
82653;0
82654;0
82655;0
82656;1
82657;0
82658;0
82659;1
82660;1
82661;0
82662;0
82663;1
82664;0
82665;1
82666;1
82667;0
82668;0
82669;1
82670;1
82671;1
82672;0
82673;0
82674;0
82675;1
82676;0
82677;1
82678;1
82679;0
82680;1
82681;0
82682;1
82683;0
82684;1
82685;0
82686;1
82687;1
82688;0
82689;1
82690;1
82691;0
82692;1
82693;1
82694;1
82695;1
82696;0
82697;0
82698;1
82699;1
82700;1
82701;1
82702;1
82703;1
82704;1
82705;1
82706;0
82707;0
82708;0
82709;1
82710;0
82711;0
82712;1
82713;1
82714;0
82715;1
82716;1
82717;0
82718;0
82719;0
82720;0
82721;0
82722;0
82723;1
82724;0
82725;0
82726;0
82727;1
82728;0
82729;0
82730;1
82731;1
82732;0
82733;0
82734;1
82735;0
82736;1
82737;0
82738;0
82739;1
82740;1
82741;1
82742;0
82743;0
82744;0
82745;1
82746;1
82747;0
82748;0
82749;1
82750;0
82751;1
82752;1
82753;0
82754;0
82755;0
82756;1
82757;1
82758;0
82759;1
82760;1
82761;1
82762;0
82763;1
82764;1
82765;0
82766;1
82767;1
82768;0
82769;1
82770;1
82771;0
82772;0
82773;1
82774;1
82775;1
82776;0
82777;0
82778;1
82779;1
82780;0
82781;1
82782;1
82783;0
82784;1
82785;0
82786;1
82787;0
82788;1
82789;0
82790;1
82791;1
82792;1
82793;1
82794;1
82795;1
82796;1
82797;0
