ID;Target
80602;0
80603;1
80604;0
80605;1
80606;1
80607;1
80608;1
80609;1
80610;0
80611;0
80612;1
80613;1
80614;0
80615;0
80616;1
80617;1
80618;0
80619;0
80620;0
80621;1
80622;1
80623;1
80624;0
80625;0
80626;1
80627;0
80628;0
80629;1
80630;0
80631;0
80632;0
80633;1
80634;1
80635;0
80636;0
80637;1
80638;0
80639;0
80640;1
80641;0
80642;1
80643;1
80644;1
80645;1
80646;1
80647;1
80648;1
80649;0
80650;1
80651;1
80652;1
80653;1
80654;0
80655;1
80656;1
80657;1
80658;1
80659;0
80660;0
80661;0
80662;0
80663;1
80664;0
80665;0
80666;0
80667;1
80668;0
80669;1
80670;0
80671;1
80672;0
80673;0
80674;1
80675;1
80676;1
80677;1
80678;1
80679;1
80680;0
80681;0
80682;1
80683;0
80684;1
80685;0
80686;0
80687;0
80688;1
80689;1
80690;0
80691;1
80692;1
80693;0
80694;0
80695;0
80696;0
80697;1
80698;0
80699;1
80700;0
80701;1
80702;0
80703;1
80704;1
80705;1
80706;1
80707;0
80708;1
80709;1
80710;0
80711;0
80712;0
80713;0
80714;1
80715;1
80716;0
80717;1
80718;0
80719;1
80720;1
80721;1
80722;0
80723;0
80724;0
80725;1
80726;0
80727;1
80728;1
80729;1
80730;0
80731;1
80732;0
80733;0
80734;1
80735;0
80736;0
80737;1
80738;1
80739;0
80740;0
80741;1
80742;0
80743;1
80744;1
80745;1
80746;0
80747;1
80748;1
80749;1
80750;0
80751;0
80752;1
80753;0
80754;0
80755;0
80756;0
80757;0
80758;0
80759;0
80760;1
80761;0
80762;0
80763;1
80764;0
80765;0
80766;1
80767;0
80768;0
80769;0
80770;0
80771;0
80772;0
80773;1
80774;0
80775;0
80776;1
80777;1
80778;0
80779;0
80780;1
80781;1
80782;1
80783;0
80784;0
80785;1
80786;0
80787;0
80788;0
80789;0
80790;1
80791;0
80792;0
80793;0
80794;1
80795;1
80796;0
80797;1
80798;0
80799;0
80800;0
80801;1
80802;1
80803;1
80804;0
80805;1
80806;0
80807;1
80808;0
80809;1
80810;0
80811;1
80812;0
80813;0
80814;0
80815;0
80816;0
80817;1
80818;1
80819;1
80820;1
80821;0
80822;0
80823;0
80824;0
80825;0
80826;0
80827;1
80828;1
80829;0
80830;0
80831;0
80832;1
80833;0
80834;0
80835;0
80836;0
80837;0
80838;1
80839;0
80840;1
80841;0
80842;1
80843;0
80844;0
80845;1
80846;0
80847;0
80848;0
80849;1
80850;0
80851;0
80852;0
80853;1
80854;0
80855;1
80856;0
80857;0
80858;1
80859;0
80860;1
80861;1
80862;0
80863;0
80864;0
80865;1
80866;0
80867;1
80868;0
80869;0
80870;0
80871;0
80872;0
80873;0
80874;1
80875;1
80876;0
80877;0
80878;0
80879;1
80880;0
80881;1
80882;1
80883;0
80884;0
80885;0
80886;1
80887;0
80888;0
80889;0
80890;1
80891;1
80892;0
80893;0
80894;0
80895;0
80896;1
80897;1
80898;0
80899;0
80900;1
80901;1
80902;0
80903;0
80904;0
80905;0
80906;0
80907;1
80908;0
80909;0
80910;0
80911;0
80912;0
80913;1
80914;1
80915;1
80916;0
80917;0
80918;1
80919;0
80920;1
80921;0
80922;0
80923;1
80924;0
80925;0
80926;0
80927;0
80928;0
80929;0
80930;0
80931;1
80932;0
80933;0
80934;1
80935;0
80936;1
80937;0
80938;0
80939;0
80940;1
80941;1
80942;1
80943;1
80944;0
80945;0
80946;0
80947;0
80948;1
80949;0
80950;1
80951;1
80952;0
80953;0
80954;0
80955;0
80956;1
80957;1
80958;1
80959;0
80960;1
80961;1
80962;0
80963;0
80964;0
80965;1
80966;1
80967;1
80968;1
80969;0
80970;1
80971;1
80972;0
80973;1
80974;0
80975;1
80976;0
80977;0
80978;1
80979;0
80980;1
80981;0
80982;0
80983;1
80984;1
80985;1
80986;1
80987;0
80988;0
80989;1
80990;1
80991;0
80992;0
80993;0
80994;1
80995;1
80996;1
80997;1
80998;0
80999;0
81000;0
81001;0
81002;1
81003;1
81004;1
81005;0
81006;1
81007;1
81008;1
81009;0
81010;0
81011;0
81012;0
81013;0
81014;1
81015;1
81016;1
81017;0
81018;0
81019;0
81020;0
81021;0
81022;0
81023;1
81024;1
81025;1
81026;1
81027;0
81028;0
81029;1
81030;1
81031;0
81032;1
81033;1
81034;0
81035;1
81036;0
81037;0
81038;1
81039;1
81040;0
81041;1
81042;0
81043;0
81044;1
81045;1
81046;1
81047;1
81048;0
81049;0
81050;0
81051;0
81052;0
81053;0
81054;0
81055;1
81056;0
81057;0
81058;0
81059;0
81060;0
81061;0
81062;1
81063;0
81064;0
81065;0
81066;0
81067;0
81068;0
81069;0
81070;1
81071;0
81072;1
81073;1
81074;0
81075;1
81076;0
81077;0
81078;0
81079;1
81080;1
81081;1
81082;1
81083;1
81084;1
81085;0
81086;0
81087;1
81088;1
81089;0
81090;1
81091;1
81092;0
81093;0
81094;0
81095;1
81096;1
81097;0
81098;0
81099;1
81100;0
81101;0
81102;1
81103;1
81104;1
81105;0
81106;0
81107;0
81108;1
81109;0
81110;1
81111;1
81112;1
81113;1
81114;1
81115;1
81116;1
81117;1
81118;0
81119;0
81120;1
81121;0
81122;0
81123;1
81124;1
81125;1
81126;1
81127;0
81128;0
81129;1
81130;1
81131;1
81132;0
81133;0
81134;1
81135;1
81136;0
81137;0
81138;0
81139;1
81140;0
81141;1
81142;0
81143;1
81144;0
81145;0
81146;1
81147;1
81148;0
81149;1
81150;1
81151;0
81152;1
81153;1
81154;0
81155;0
81156;1
81157;1
81158;0
81159;0
81160;0
81161;0
81162;1
81163;0
81164;0
81165;0
81166;1
81167;0
81168;1
81169;0
81170;0
81171;0
81172;0
81173;0
81174;1
81175;1
81176;1
81177;0
81178;1
81179;1
81180;0
81181;0
81182;0
81183;1
81184;1
81185;1
81186;0
81187;1
81188;0
81189;1
81190;1
81191;1
81192;0
81193;1
81194;1
81195;0
81196;1
81197;1
81198;0
81199;1
81200;1
81201;1
81202;1
81203;0
81204;1
81205;0
81206;1
81207;0
81208;1
81209;0
81210;0
81211;1
81212;1
81213;0
81214;1
81215;1
81216;0
81217;0
81218;0
81219;0
81220;1
81221;0
81222;0
81223;1
81224;1
81225;1
81226;0
81227;1
81228;0
81229;0
81230;1
81231;1
81232;1
81233;1
81234;0
81235;1
81236;0
81237;1
81238;1
81239;1
81240;0
81241;0
81242;0
81243;0
81244;1
81245;1
81246;0
81247;0
81248;1
81249;1
81250;0
81251;1
81252;0
81253;0
81254;0
81255;1
81256;0
81257;0
81258;0
81259;0
81260;0
81261;0
81262;0
81263;0
81264;1
81265;0
81266;1
81267;0
81268;1
81269;0
81270;1
81271;0
81272;0
81273;0
81274;1
81275;1
81276;1
81277;0
81278;1
81279;1
81280;0
81281;0
81282;1
81283;1
81284;0
81285;0
81286;0
81287;1
81288;0
81289;0
81290;1
81291;0
81292;0
81293;0
81294;1
81295;0
81296;1
81297;1
81298;1
81299;0
81300;1
81301;1
81302;0
81303;1
81304;0
81305;0
81306;1
81307;1
81308;0
81309;1
81310;0
81311;0
81312;0
81313;1
81314;0
81315;1
81316;0
81317;0
81318;1
81319;1
81320;1
81321;0
81322;1
81323;0
81324;1
81325;1
81326;0
81327;1
81328;1
81329;0
81330;0
81331;0
81332;0
81333;1
81334;0
81335;0
81336;0
81337;0
81338;1
81339;1
81340;1
81341;0
81342;0
81343;1
81344;1
81345;1
81346;1
81347;0
81348;1
81349;0
81350;1
81351;0
81352;0
81353;0
81354;1
81355;0
81356;0
81357;0
81358;0
81359;1
81360;0
81361;0
81362;1
81363;1
81364;0
81365;0
81366;0
81367;0
81368;1
81369;0
81370;0
81371;0
81372;1
81373;1
81374;0
81375;1
81376;1
81377;0
81378;1
81379;0
81380;0
81381;1
81382;0
81383;1
81384;1
81385;1
81386;1
81387;0
81388;1
81389;1
81390;0
81391;0
81392;1
81393;1
81394;0
81395;1
81396;1
81397;0
81398;1
81399;0
81400;1
81401;0
81402;1
81403;0
81404;1
81405;0
81406;1
81407;0
81408;0
81409;0
81410;1
81411;0
81412;0
81413;1
81414;0
81415;0
81416;0
81417;0
81418;1
81419;0
81420;1
81421;1
81422;1
81423;0
81424;1
81425;0
81426;0
81427;0
81428;0
81429;0
81430;0
81431;0
81432;0
81433;1
81434;1
81435;0
81436;0
81437;0
81438;1
81439;1
81440;1
81441;1
81442;0
81443;0
81444;1
81445;1
81446;1
81447;1
81448;1
81449;0
81450;1
81451;0
81452;0
81453;0
81454;0
81455;0
81456;0
81457;0
81458;1
81459;0
81460;0
81461;1
81462;0
81463;1
81464;1
81465;1
81466;0
81467;0
81468;1
81469;0
81470;0
81471;0
81472;0
81473;1
81474;0
81475;0
81476;0
81477;1
81478;1
81479;0
81480;1
81481;1
81482;1
81483;0
81484;1
81485;0
81486;1
81487;0
81488;0
81489;0
81490;0
81491;0
81492;1
81493;1
81494;0
81495;1
81496;1
81497;1
81498;1
81499;1
81500;1
81501;1
81502;0
81503;1
81504;1
81505;1
81506;1
81507;1
81508;1
81509;0
81510;1
81511;1
81512;0
81513;0
81514;1
81515;0
81516;1
81517;0
81518;1
81519;1
81520;0
81521;1
81522;1
81523;1
81524;0
81525;0
81526;0
81527;0
81528;0
81529;1
81530;0
81531;0
81532;0
81533;0
81534;0
81535;1
81536;1
81537;1
81538;0
81539;0
81540;0
81541;0
81542;0
81543;1
81544;1
81545;1
81546;1
81547;0
81548;0
81549;0
81550;1
81551;0
81552;0
81553;0
81554;1
81555;0
81556;0
81557;0
81558;0
81559;0
81560;0
81561;1
81562;1
81563;0
81564;1
81565;0
81566;1
81567;0
81568;0
81569;1
81570;1
81571;0
81572;1
81573;0
81574;1
81575;1
81576;1
81577;0
81578;0
81579;0
81580;1
81581;0
81582;1
81583;0
81584;0
81585;1
81586;1
81587;1
81588;1
81589;0
81590;1
81591;0
81592;1
81593;0
81594;1
81595;1
81596;1
81597;1
81598;1
81599;1
81600;1
81601;1
81602;1
81603;1
81604;0
81605;1
81606;0
81607;0
81608;1
81609;0
81610;0
81611;1
81612;1
81613;1
81614;0
81615;1
81616;0
81617;0
81618;0
81619;0
81620;0
81621;0
81622;0
81623;1
81624;1
81625;1
81626;0
81627;1
81628;1
81629;1
81630;1
81631;1
81632;0
81633;0
81634;0
81635;1
81636;1
81637;0
81638;1
81639;0
81640;0
81641;0
81642;0
81643;0
81644;0
81645;0
81646;1
81647;1
81648;1
81649;1
81650;0
81651;1
81652;0
81653;0
81654;0
81655;1
81656;0
81657;0
81658;0
81659;1
81660;1
81661;1
81662;0
81663;0
81664;0
81665;1
81666;0
81667;1
81668;1
81669;1
81670;1
81671;0
81672;1
81673;0
81674;1
81675;1
81676;1
81677;0
81678;0
81679;0
81680;0
81681;0
81682;1
81683;1
81684;0
81685;1
81686;1
81687;0
81688;1
81689;0
81690;1
81691;0
81692;1
81693;1
81694;0
81695;0
81696;1
81697;0
81698;0
81699;0
81700;0
81701;0
81702;0
81703;1
81704;1
81705;0
81706;1
81707;1
81708;0
81709;0
81710;0
81711;0
81712;1
81713;0
81714;0
81715;1
81716;0
81717;0
81718;1
81719;0
81720;0
81721;0
81722;1
81723;1
81724;0
81725;0
81726;1
81727;1
81728;0
81729;0
81730;1
81731;0
81732;0
81733;0
81734;0
81735;1
81736;0
81737;0
81738;1
81739;0
81740;1
81741;0
81742;0
81743;0
81744;0
81745;1
81746;1
81747;0
81748;1
81749;0
81750;1
81751;1
81752;1
81753;1
81754;0
81755;1
81756;1
81757;0
81758;0
81759;1
81760;0
81761;1
81762;1
81763;0
81764;0
81765;1
81766;1
81767;0
81768;0
81769;0
81770;0
81771;1
81772;1
81773;1
81774;1
81775;0
81776;1
81777;0
81778;0
81779;1
81780;0
81781;1
81782;0
81783;1
81784;1
81785;1
81786;1
81787;0
81788;1
81789;1
81790;1
81791;0
81792;1
81793;0
81794;1
81795;1
81796;0
81797;1
81798;0
81799;0
81800;1
81801;1
81802;0
81803;0
81804;1
81805;0
81806;1
81807;1
81808;0
81809;0
81810;0
81811;1
81812;1
81813;0
81814;0
81815;0
81816;0
81817;1
81818;0
81819;0
81820;0
81821;0
81822;1
81823;1
81824;1
81825;0
81826;1
81827;0
81828;0
81829;1
81830;0
81831;0
81832;0
81833;1
81834;1
81835;0
81836;1
81837;1
81838;0
81839;1
81840;1
81841;0
81842;1
81843;0
81844;0
81845;0
81846;0
81847;1
81848;0
81849;1
81850;0
81851;0
81852;0
81853;0
81854;0
81855;0
81856;1
81857;1
81858;1
81859;0
81860;1
81861;1
81862;1
81863;0
81864;0
81865;0
81866;0
81867;0
81868;1
81869;0
81870;0
81871;1
81872;1
81873;0
81874;1
81875;1
81876;1
81877;0
81878;1
81879;1
81880;1
81881;0
81882;1
81883;1
81884;1
81885;0
81886;1
81887;0
81888;1
81889;1
81890;0
81891;0
81892;1
81893;0
81894;0
81895;0
81896;0
81897;0
81898;1
81899;1
81900;1
81901;0
81902;1
81903;0
81904;1
81905;0
81906;0
81907;0
81908;1
81909;1
81910;1
81911;1
81912;0
81913;0
81914;1
81915;1
81916;1
81917;0
81918;1
81919;0
81920;1
81921;0
81922;1
81923;0
81924;1
81925;1
81926;0
81927;0
81928;0
81929;0
81930;1
81931;0
81932;0
81933;1
81934;0
81935;1
81936;0
81937;1
81938;1
81939;0
81940;1
81941;1
81942;0
81943;0
81944;0
81945;1
81946;0
81947;1
81948;1
81949;1
81950;1
81951;1
81952;0
81953;1
81954;0
81955;0
81956;0
81957;0
81958;1
81959;0
81960;0
81961;0
81962;0
81963;0
81964;1
81965;1
81966;1
81967;0
81968;0
81969;0
81970;0
81971;0
81972;1
81973;0
81974;0
81975;1
81976;1
81977;1
81978;0
81979;0
81980;0
81981;0
81982;1
81983;0
81984;1
81985;0
81986;1
81987;1
81988;0
81989;1
81990;1
81991;1
81992;0
81993;0
81994;0
81995;0
81996;0
81997;1
81998;1
81999;1
82000;0
82001;1
82002;1
82003;0
82004;0
82005;1
82006;1
82007;1
82008;1
82009;1
82010;1
82011;1
82012;1
82013;1
82014;1
82015;0
82016;1
82017;1
82018;0
82019;1
82020;0
82021;1
82022;0
82023;1
82024;1
82025;1
82026;0
82027;1
82028;1
82029;1
82030;0
82031;1
82032;0
82033;0
82034;0
82035;0
82036;1
82037;0
82038;1
82039;1
82040;1
82041;1
82042;0
82043;1
82044;0
82045;1
82046;1
82047;0
82048;1
82049;0
82050;1
82051;0
82052;1
82053;1
82054;1
82055;1
82056;0
82057;0
82058;1
82059;1
82060;0
82061;0
82062;1
82063;1
82064;0
82065;1
82066;0
82067;1
82068;1
82069;1
82070;1
82071;0
82072;0
82073;1
82074;1
82075;0
82076;0
82077;1
82078;1
82079;0
82080;0
82081;1
82082;0
82083;0
82084;1
82085;0
82086;1
82087;0
82088;1
82089;1
82090;0
82091;0
82092;0
82093;0
82094;0
82095;0
82096;1
82097;0
82098;0
82099;0
82100;0
82101;0
82102;0
82103;0
82104;1
82105;1
82106;0
82107;1
82108;0
82109;1
82110;0
82111;1
82112;0
82113;0
82114;1
82115;0
82116;1
82117;0
82118;1
82119;0
82120;0
82121;1
82122;0
82123;0
82124;0
82125;0
82126;0
82127;0
82128;0
82129;0
82130;0
82131;0
82132;0
82133;0
82134;0
82135;0
82136;1
82137;1
82138;0
82139;1
82140;1
82141;1
82142;0
82143;0
82144;1
82145;0
82146;0
82147;1
82148;0
82149;0
82150;0
82151;0
82152;1
82153;1
82154;0
82155;0
82156;0
82157;0
82158;0
82159;0
82160;0
82161;1
82162;1
82163;0
82164;1
82165;1
82166;1
82167;0
82168;1
82169;0
82170;0
82171;1
82172;1
82173;0
82174;0
82175;0
82176;1
82177;1
82178;0
82179;1
82180;1
82181;1
82182;0
82183;1
82184;0
82185;1
82186;1
82187;0
82188;0
82189;1
82190;1
82191;1
82192;0
82193;0
82194;0
82195;1
82196;0
82197;0
82198;0
82199;0
82200;0
82201;0
82202;0
82203;1
82204;1
82205;0
82206;1
82207;1
82208;0
82209;0
82210;1
82211;1
82212;0
82213;0
82214;1
82215;1
82216;0
82217;0
82218;0
82219;1
82220;1
82221;1
82222;0
82223;0
82224;0
82225;1
82226;0
82227;0
82228;1
82229;0
82230;1
82231;0
82232;1
82233;0
82234;0
82235;0
82236;0
82237;0
82238;1
82239;1
82240;0
82241;1
82242;0
82243;0
82244;0
82245;1
82246;0
82247;1
82248;0
82249;0
82250;1
82251;0
82252;0
82253;1
82254;0
82255;1
82256;1
82257;1
82258;0
82259;0
82260;1
82261;1
82262;0
82263;1
82264;0
82265;1
82266;1
82267;0
82268;0
82269;0
82270;1
82271;0
82272;1
82273;0
82274;0
82275;0
82276;0
82277;0
82278;1
82279;0
82280;1
82281;0
82282;0
82283;1
82284;0
82285;0
82286;0
82287;1
82288;1
82289;0
82290;0
82291;1
82292;0
82293;1
82294;1
82295;1
82296;1
82297;0
82298;0
82299;1
82300;0
82301;0
82302;1
82303;1
82304;1
82305;0
82306;0
82307;1
82308;1
82309;0
82310;1
82311;1
82312;0
82313;1
82314;1
82315;1
82316;0
82317;1
82318;1
82319;0
82320;1
82321;1
82322;0
82323;0
82324;1
82325;0
82326;0
82327;0
82328;0
82329;0
82330;0
82331;0
82332;0
82333;0
82334;1
82335;1
82336;1
82337;0
82338;0
82339;1
82340;1
82341;1
82342;1
82343;0
82344;1
82345;0
82346;1
82347;0
82348;0
82349;0
82350;1
82351;0
82352;1
82353;0
82354;1
82355;1
82356;1
82357;1
82358;1
82359;1
82360;1
82361;0
82362;0
82363;1
82364;1
82365;1
82366;0
82367;0
82368;1
82369;1
82370;1
82371;0
82372;0
82373;1
82374;0
82375;0
82376;0
82377;0
82378;0
82379;0
82380;1
82381;0
82382;0
82383;1
82384;1
82385;1
82386;0
82387;1
82388;0
82389;1
82390;0
82391;1
82392;0
82393;1
82394;1
82395;1
82396;1
82397;1
82398;1
82399;0
82400;1
82401;0
82402;1
82403;1
82404;1
82405;1
82406;1
82407;0
82408;0
82409;1
82410;0
82411;1
82412;0
82413;0
82414;1
82415;0
82416;0
82417;0
82418;0
82419;0
82420;0
82421;1
82422;1
82423;0
82424;0
82425;0
82426;0
82427;0
82428;1
82429;1
82430;1
82431;0
82432;0
82433;1
82434;0
82435;0
82436;1
82437;0
82438;0
82439;0
82440;0
82441;0
82442;0
82443;1
82444;0
82445;0
82446;1
82447;0
82448;1
82449;1
82450;0
82451;0
82452;1
82453;0
82454;0
82455;1
82456;0
82457;1
82458;1
82459;1
82460;1
82461;0
82462;1
82463;0
82464;1
82465;1
82466;0
82467;1
82468;0
82469;1
82470;1
82471;0
82472;1
82473;0
82474;0
82475;1
82476;0
82477;1
82478;1
82479;0
82480;1
82481;0
82482;0
82483;0
82484;1
82485;1
82486;0
82487;0
82488;1
82489;1
82490;1
82491;1
82492;0
82493;1
82494;0
82495;1
82496;0
82497;0
82498;0
82499;0
82500;0
82501;0
82502;0
82503;0
82504;0
82505;0
82506;0
82507;0
82508;0
82509;0
82510;0
82511;0
82512;0
82513;0
82514;0
82515;0
82516;0
82517;1
82518;0
82519;1
82520;1
82521;0
82522;1
82523;0
82524;1
82525;1
82526;1
82527;0
82528;0
82529;1
82530;1
82531;1
82532;0
82533;0
82534;1
82535;0
82536;0
82537;0
82538;1
82539;1
82540;1
82541;1
82542;0
82543;0
82544;1
82545;1
82546;0
82547;1
82548;1
82549;0
82550;1
82551;0
82552;1
82553;1
82554;0
82555;0
82556;0
82557;1
82558;1
82559;1
82560;0
82561;1
82562;0
82563;0
82564;1
82565;1
82566;1
82567;1
82568;0
82569;1
82570;1
82571;1
82572;1
82573;1
82574;0
82575;0
82576;0
82577;1
82578;0
82579;0
82580;0
82581;1
82582;1
82583;0
82584;0
82585;1
82586;1
82587;1
82588;0
82589;1
82590;1
82591;1
82592;1
82593;1
82594;1
82595;0
82596;1
82597;1
82598;0
82599;0
82600;1
82601;1
82602;1
82603;0
82604;0
82605;0
82606;1
82607;0
82608;1
82609;0
82610;1
82611;1
82612;1
82613;1
82614;0
82615;0
82616;1
82617;0
82618;0
82619;1
82620;0
82621;1
82622;1
82623;0
82624;0
82625;1
82626;0
82627;1
82628;1
82629;1
82630;1
82631;0
82632;0
82633;0
82634;0
82635;0
82636;1
82637;0
82638;1
82639;0
82640;1
82641;0
82642;1
82643;0
82644;1
82645;0
82646;1
82647;1
82648;0
82649;0
82650;0
82651;0
82652;1
82653;0
82654;0
82655;1
82656;0
82657;0
82658;0
82659;1
82660;1
82661;0
82662;0
82663;1
82664;1
82665;1
82666;1
82667;0
82668;0
82669;1
82670;0
82671;0
82672;0
82673;0
82674;1
82675;0
82676;0
82677;1
82678;1
82679;0
82680;0
82681;0
82682;1
82683;0
82684;1
82685;0
82686;0
82687;0
82688;1
82689;0
82690;1
82691;1
82692;1
82693;0
82694;1
82695;0
82696;1
82697;1
82698;1
82699;1
82700;0
82701;1
82702;0
82703;1
82704;0
82705;0
82706;0
82707;0
82708;0
82709;0
82710;0
82711;1
82712;1
82713;0
82714;0
82715;1
82716;0
82717;1
82718;1
82719;1
82720;0
82721;1
82722;1
82723;1
82724;1
82725;1
82726;1
82727;0
82728;1
82729;0
82730;1
82731;0
82732;1
82733;1
82734;0
82735;0
82736;1
82737;1
82738;1
82739;0
82740;1
82741;0
82742;1
82743;1
82744;0
82745;0
82746;1
82747;1
82748;1
82749;0
82750;1
82751;0
82752;1
82753;0
82754;1
82755;1
82756;1
82757;1
82758;1
82759;0
82760;1
82761;0
82762;1
82763;1
82764;1
82765;0
82766;0
82767;1
82768;0
82769;1
82770;1
82771;0
82772;0
82773;0
82774;0
82775;0
82776;0
82777;0
82778;0
82779;1
82780;0
82781;0
82782;1
82783;0
82784;0
82785;0
82786;0
82787;1
82788;0
82789;0
82790;0
82791;0
82792;1
82793;0
82794;0
82795;0
82796;0
82797;1
