ID;Target
80217;1
80218;0
80219;1
80220;0
80221;0
80222;1
80223;0
80224;1
80225;0
80226;0
80227;0
80228;0
80229;0
80230;0
80231;1
80232;0
80233;0
80234;1
80235;1
80236;1
80237;1
80238;1
80239;0
80240;1
80241;1
80242;0
80243;1
80244;1
80245;1
80246;0
80247;1
80248;0
80249;0
80250;0
80251;0
80252;0
80253;0
80254;0
80255;0
80256;1
80257;1
80258;1
80259;0
80260;0
80261;1
80262;1
80263;1
80264;1
80265;0
80266;1
80267;0
80268;0
80269;0
80270;1
80271;0
80272;0
80273;1
80274;0
80275;0
80276;0
80277;0
80278;1
80279;0
80280;1
80281;0
80282;0
80283;0
80284;1
80285;0
80286;0
80287;1
80288;1
80289;1
80290;0
80291;1
80292;0
80293;1
80294;1
80295;1
80296;0
80297;0
80298;1
80299;1
80300;0
80301;0
80302;1
80303;1
80304;1
80305;1
80306;0
80307;1
80308;0
80309;1
80310;0
80311;0
80312;1
80313;1
80314;1
80315;1
80316;1
80317;1
80318;0
80319;0
80320;1
80321;1
80322;0
80323;0
80324;1
80325;1
80326;0
80327;1
80328;1
80329;1
80330;0
80331;1
80332;0
80333;0
80334;1
80335;0
80336;0
80337;0
80338;1
80339;1
80340;0
80341;0
80342;1
80343;1
80344;1
80345;1
80346;1
80347;1
80348;1
80349;1
80350;1
80351;0
80352;1
80353;1
80354;1
80355;1
80356;1
80357;0
80358;1
80359;0
80360;0
80361;1
80362;0
80363;0
80364;0
80365;1
80366;0
80367;0
80368;1
80369;0
80370;1
80371;1
80372;0
80373;0
80374;1
80375;1
80376;1
80377;0
80378;0
80379;0
80380;0
80381;1
80382;1
80383;1
80384;1
80385;1
80386;1
80387;1
80388;1
80389;1
80390;0
80391;1
80392;1
80393;0
80394;0
80395;1
80396;1
80397;0
80398;0
80399;1
80400;1
80401;1
80402;0
80403;1
80404;0
80405;0
80406;1
80407;1
80408;1
80409;1
80410;0
80411;0
80412;1
80413;0
80414;0
80415;0
80416;1
80417;1
80418;0
80419;0
80420;1
80421;1
80422;0
80423;0
80424;1
80425;1
80426;1
80427;0
80428;0
80429;1
80430;0
80431;1
80432;0
80433;0
80434;0
80435;0
80436;0
80437;1
80438;0
80439;1
80440;1
80441;0
80442;0
80443;0
80444;1
80445;0
80446;1
80447;0
80448;1
80449;0
80450;1
80451;0
80452;0
80453;1
80454;0
80455;0
80456;1
80457;0
80458;1
80459;1
80460;1
80461;0
80462;1
80463;0
80464;1
80465;1
80466;0
80467;0
80468;1
80469;1
80470;1
80471;1
80472;0
80473;0
80474;1
80475;1
80476;1
80477;0
80478;0
80479;0
80480;0
80481;0
80482;0
80483;1
80484;0
80485;1
80486;1
80487;1
80488;0
80489;1
80490;1
80491;1
80492;0
80493;0
80494;1
80495;0
80496;1
80497;1
80498;1
80499;1
80500;0
80501;1
80502;0
80503;0
80504;0
80505;1
80506;1
80507;0
80508;1
80509;0
80510;1
80511;1
80512;1
80513;0
80514;1
80515;1
80516;0
80517;1
80518;1
80519;0
80520;1
80521;0
80522;0
80523;0
80524;1
80525;0
80526;0
80527;1
80528;0
80529;0
80530;1
80531;1
80532;0
80533;0
80534;1
80535;0
80536;1
80537;1
80538;0
80539;0
80540;0
80541;0
80542;1
80543;1
80544;1
80545;0
80546;1
80547;1
80548;1
80549;0
80550;0
80551;1
80552;1
80553;0
80554;0
80555;0
80556;0
80557;1
80558;1
80559;1
80560;1
80561;1
80562;0
80563;0
80564;1
80565;1
80566;1
80567;0
80568;1
80569;1
80570;0
80571;0
80572;0
80573;1
80574;0
80575;0
80576;0
80577;0
80578;0
80579;0
80580;1
80581;1
80582;1
80583;1
80584;0
80585;1
80586;1
80587;1
80588;1
80589;1
80590;1
80591;1
80592;0
80593;0
80594;0
80595;0
80596;0
80597;0
80598;1
80599;1
80600;0
80601;1
80602;1
80603;0
80604;1
80605;1
80606;0
80607;1
80608;1
80609;1
80610;0
80611;1
80612;0
80613;0
80614;1
80615;0
80616;0
80617;1
80618;0
80619;1
80620;0
80621;1
80622;0
80623;0
80624;0
80625;1
80626;1
80627;1
80628;1
80629;0
80630;1
80631;1
80632;1
80633;0
80634;1
80635;0
80636;1
80637;0
80638;1
80639;0
80640;1
80641;0
80642;0
80643;0
80644;1
80645;1
80646;1
80647;0
80648;1
80649;1
80650;0
80651;1
80652;1
80653;0
80654;1
80655;0
80656;0
80657;1
80658;0
80659;1
80660;0
80661;0
80662;1
80663;1
80664;0
80665;1
80666;0
80667;0
80668;1
80669;0
80670;0
80671;0
80672;1
80673;0
80674;1
80675;0
80676;0
80677;0
80678;1
80679;0
80680;0
80681;0
80682;1
80683;1
80684;1
80685;0
80686;1
80687;1
80688;1
80689;0
80690;0
80691;1
80692;1
80693;1
80694;0
80695;0
80696;1
80697;0
80698;0
80699;1
80700;1
80701;1
80702;1
80703;1
80704;1
80705;0
80706;0
80707;0
80708;1
80709;0
80710;0
80711;0
80712;0
80713;1
80714;0
80715;1
80716;1
80717;0
80718;0
80719;0
80720;0
80721;0
80722;0
80723;1
80724;0
80725;0
80726;1
80727;1
80728;1
80729;1
80730;0
80731;1
80732;0
80733;1
80734;1
80735;1
80736;0
80737;0
80738;0
80739;0
80740;1
80741;0
80742;0
80743;0
80744;0
80745;0
80746;1
80747;1
80748;0
80749;1
80750;1
80751;1
80752;0
80753;1
80754;0
80755;1
80756;0
80757;1
80758;0
80759;0
80760;1
80761;0
80762;0
80763;0
80764;1
80765;0
80766;1
80767;0
80768;0
80769;0
80770;1
80771;1
80772;1
80773;0
80774;1
80775;1
80776;0
80777;1
80778;1
80779;0
80780;1
80781;0
80782;0
80783;0
80784;0
80785;1
80786;0
80787;0
80788;1
80789;1
80790;1
80791;1
80792;0
80793;0
80794;0
80795;0
80796;1
80797;0
80798;1
80799;0
80800;0
80801;0
80802;0
80803;0
80804;0
80805;1
80806;0
80807;1
80808;0
80809;0
80810;0
80811;1
80812;1
80813;1
80814;0
80815;1
80816;1
80817;1
80818;0
80819;1
80820;0
80821;1
80822;1
80823;1
80824;0
80825;1
80826;1
80827;0
80828;1
80829;0
80830;0
80831;1
80832;0
80833;1
80834;0
80835;1
80836;1
80837;0
80838;1
80839;0
80840;1
80841;1
80842;0
80843;0
80844;0
80845;0
80846;1
80847;1
80848;0
80849;0
80850;1
80851;1
80852;0
80853;1
80854;1
80855;1
80856;0
80857;0
80858;1
80859;1
80860;1
80861;0
80862;1
80863;1
80864;1
80865;0
80866;0
80867;0
80868;1
80869;1
80870;0
80871;0
80872;0
80873;1
80874;1
80875;0
80876;1
80877;1
80878;1
80879;0
80880;1
80881;1
80882;1
80883;1
80884;1
80885;0
80886;0
80887;0
80888;0
80889;0
80890;0
80891;1
80892;0
80893;0
80894;0
80895;1
80896;0
80897;1
80898;1
80899;0
80900;1
80901;1
80902;1
80903;1
80904;0
80905;0
80906;0
80907;1
80908;1
80909;0
80910;0
80911;0
80912;1
80913;0
80914;1
80915;1
80916;1
80917;0
80918;1
80919;0
80920;1
80921;1
80922;1
80923;0
80924;1
80925;0
80926;1
80927;1
80928;1
80929;0
80930;0
80931;1
80932;0
80933;1
80934;1
80935;0
80936;1
80937;1
80938;1
80939;0
80940;1
80941;0
80942;0
80943;0
80944;0
80945;0
80946;1
80947;0
80948;0
80949;1
80950;1
80951;1
80952;1
80953;0
80954;1
80955;1
80956;1
80957;1
80958;0
80959;1
80960;0
80961;0
80962;0
80963;1
80964;0
80965;0
80966;1
80967;0
80968;0
80969;1
80970;0
80971;1
80972;1
80973;1
80974;1
80975;1
80976;0
80977;1
80978;1
80979;0
80980;0
80981;1
80982;0
80983;0
80984;0
80985;1
80986;0
80987;1
80988;0
80989;1
80990;1
80991;1
80992;0
80993;0
80994;0
80995;1
80996;1
80997;0
80998;0
80999;1
81000;0
81001;1
81002;0
81003;0
81004;0
81005;0
81006;0
81007;1
81008;0
81009;1
81010;0
81011;0
81012;1
81013;0
81014;1
81015;0
81016;1
81017;1
81018;1
81019;0
81020;0
81021;1
81022;1
81023;1
81024;0
81025;0
81026;1
81027;0
81028;1
81029;1
81030;0
81031;0
81032;0
81033;1
81034;0
81035;1
81036;0
81037;1
81038;1
81039;0
81040;0
81041;0
81042;0
81043;1
81044;0
81045;1
81046;0
81047;0
81048;1
81049;0
81050;0
81051;0
81052;0
81053;1
81054;1
81055;0
81056;0
81057;1
81058;0
81059;0
81060;1
81061;1
81062;0
81063;0
81064;1
81065;0
81066;1
81067;0
81068;1
81069;0
81070;1
81071;1
81072;0
81073;1
81074;1
81075;0
81076;1
81077;0
81078;0
81079;1
81080;0
81081;0
81082;1
81083;1
81084;0
81085;0
81086;0
81087;1
81088;0
81089;1
81090;1
81091;1
81092;1
81093;1
81094;0
81095;1
81096;1
81097;0
81098;1
81099;1
81100;1
81101;0
81102;1
81103;0
81104;0
81105;1
81106;0
81107;1
81108;0
81109;1
81110;0
81111;1
81112;1
81113;1
81114;1
81115;1
81116;1
81117;0
81118;1
81119;1
81120;1
81121;0
81122;1
81123;1
81124;1
81125;0
81126;1
81127;1
81128;1
81129;0
81130;1
81131;0
81132;0
81133;0
81134;0
81135;0
81136;0
81137;1
81138;0
81139;1
81140;1
81141;0
81142;1
81143;1
81144;1
81145;1
81146;1
81147;1
81148;0
81149;0
81150;0
81151;0
81152;0
81153;1
81154;1
81155;0
81156;0
81157;1
81158;0
81159;0
81160;0
81161;1
81162;0
81163;1
81164;0
81165;0
81166;1
81167;1
81168;0
81169;1
81170;1
81171;0
81172;0
81173;0
81174;0
81175;1
81176;0
81177;1
81178;1
81179;0
81180;0
81181;0
81182;1
81183;1
81184;0
81185;0
81186;0
81187;0
81188;1
81189;1
81190;1
81191;0
81192;0
81193;1
81194;0
81195;0
81196;1
81197;0
81198;0
81199;0
81200;0
81201;0
81202;0
81203;0
81204;1
81205;0
81206;0
81207;1
81208;0
81209;1
81210;1
81211;1
81212;0
81213;0
81214;1
81215;0
81216;0
81217;0
81218;1
81219;0
81220;0
81221;0
81222;0
81223;0
81224;0
81225;0
81226;1
81227;0
81228;1
81229;0
81230;0
81231;0
81232;0
81233;1
81234;1
81235;0
81236;1
81237;1
81238;1
81239;1
81240;0
81241;0
81242;0
81243;1
81244;1
81245;0
81246;0
81247;1
81248;0
81249;0
81250;0
81251;0
81252;1
81253;0
81254;0
81255;0
81256;1
81257;1
81258;0
81259;1
81260;0
81261;1
81262;1
81263;0
81264;0
81265;0
81266;0
81267;1
81268;0
81269;1
81270;0
81271;0
81272;1
81273;1
81274;0
81275;0
81276;1
81277;1
81278;0
81279;0
81280;1
81281;0
81282;0
81283;0
81284;1
81285;1
81286;1
81287;1
81288;0
81289;1
81290;1
81291;0
81292;0
81293;0
81294;1
81295;0
81296;1
81297;0
81298;1
81299;0
81300;0
81301;1
81302;0
81303;0
81304;0
81305;0
81306;1
81307;0
81308;0
81309;0
81310;1
81311;0
81312;0
81313;0
81314;0
81315;0
81316;1
81317;0
81318;1
81319;0
81320;0
81321;0
81322;0
81323;0
81324;0
81325;0
81326;1
81327;0
81328;1
81329;0
81330;0
81331;0
81332;1
81333;0
81334;1
81335;1
81336;1
81337;0
81338;0
81339;0
81340;1
81341;0
81342;0
81343;0
81344;0
81345;0
81346;0
81347;1
81348;0
81349;0
81350;1
81351;1
81352;1
81353;0
81354;0
81355;0
81356;0
81357;0
81358;1
81359;0
81360;1
81361;1
81362;0
81363;1
81364;0
81365;0
81366;0
81367;1
81368;1
81369;1
81370;1
81371;1
81372;0
81373;1
81374;1
81375;0
81376;0
81377;1
81378;1
81379;1
81380;0
81381;1
81382;0
81383;0
81384;0
81385;1
81386;0
81387;1
81388;0
81389;0
81390;1
81391;0
81392;0
81393;1
81394;0
81395;0
81396;0
81397;1
81398;1
81399;0
81400;0
81401;1
81402;0
81403;0
81404;1
81405;1
81406;1
81407;1
81408;0
81409;1
81410;1
81411;0
81412;0
81413;0
81414;1
81415;1
81416;0
81417;0
81418;0
81419;0
81420;0
81421;0
81422;0
81423;0
81424;0
81425;1
81426;1
81427;1
81428;0
81429;1
81430;1
81431;1
81432;1
81433;1
81434;1
81435;0
81436;1
81437;1
81438;0
81439;0
81440;0
81441;1
81442;1
81443;1
81444;1
81445;0
81446;0
81447;0
81448;1
81449;0
81450;1
81451;1
81452;1
81453;1
81454;0
81455;1
81456;0
81457;0
81458;1
81459;0
81460;0
81461;0
81462;0
81463;0
81464;1
81465;1
81466;1
81467;0
81468;1
81469;1
81470;0
81471;1
81472;1
81473;1
81474;0
81475;1
81476;1
81477;1
81478;1
81479;0
81480;0
81481;0
81482;0
81483;0
81484;0
81485;1
81486;0
81487;1
81488;0
81489;0
81490;1
81491;0
81492;0
81493;0
81494;0
81495;1
81496;0
81497;1
81498;0
81499;0
81500;0
81501;1
81502;1
81503;1
81504;0
81505;0
81506;1
81507;0
81508;1
81509;1
81510;1
81511;1
81512;0
81513;0
81514;1
81515;0
81516;0
81517;1
81518;0
81519;1
81520;1
81521;1
81522;0
81523;1
81524;0
81525;1
81526;0
81527;1
81528;0
81529;1
81530;1
81531;1
81532;1
81533;0
81534;0
81535;1
81536;1
81537;1
81538;0
81539;1
81540;0
81541;0
81542;1
81543;0
81544;0
81545;0
81546;1
81547;0
81548;1
81549;1
81550;0
81551;1
81552;0
81553;1
81554;1
81555;1
81556;1
81557;1
81558;1
81559;1
81560;0
81561;1
81562;0
81563;1
81564;0
81565;0
81566;1
81567;1
81568;0
81569;0
81570;1
81571;0
81572;0
81573;1
81574;0
81575;0
81576;0
81577;0
81578;1
81579;1
81580;0
81581;0
81582;1
81583;1
81584;1
81585;1
81586;1
81587;0
81588;1
81589;0
81590;0
81591;1
81592;1
81593;0
81594;1
81595;1
81596;0
81597;1
81598;1
81599;1
81600;1
81601;0
81602;0
81603;0
81604;1
81605;1
81606;0
81607;0
81608;1
81609;0
81610;1
81611;1
81612;0
81613;0
81614;0
81615;0
81616;1
81617;1
81618;1
81619;1
81620;1
81621;0
81622;0
81623;0
81624;0
81625;1
81626;0
81627;1
81628;1
81629;1
81630;1
81631;1
81632;1
81633;1
81634;1
81635;1
81636;0
81637;1
81638;0
81639;0
81640;1
81641;0
81642;0
81643;1
81644;0
81645;0
81646;1
81647;1
81648;0
81649;1
81650;0
81651;1
81652;1
81653;1
81654;0
81655;1
81656;1
81657;1
81658;0
81659;1
81660;1
81661;1
81662;1
81663;0
81664;0
81665;1
81666;0
81667;0
81668;0
81669;1
81670;1
81671;0
81672;1
81673;1
81674;0
81675;1
81676;1
81677;0
81678;0
81679;0
81680;1
81681;0
81682;1
81683;1
81684;0
81685;0
81686;0
81687;0
81688;1
81689;0
81690;0
81691;1
81692;0
81693;0
81694;1
81695;0
81696;0
81697;0
81698;1
81699;0
81700;1
81701;0
81702;1
81703;1
81704;0
81705;0
81706;1
81707;0
81708;0
81709;1
81710;0
81711;0
81712;0
81713;1
81714;0
81715;0
81716;1
81717;0
81718;0
81719;0
81720;1
81721;0
81722;1
81723;0
81724;0
81725;0
81726;0
81727;0
81728;0
81729;1
81730;0
81731;1
81732;1
81733;0
81734;0
81735;0
81736;1
81737;0
81738;0
81739;1
81740;0
81741;1
81742;1
81743;0
81744;0
81745;0
81746;1
81747;0
81748;1
81749;0
81750;0
81751;1
81752;1
81753;0
81754;1
81755;1
81756;0
81757;1
81758;1
81759;0
81760;1
81761;1
81762;0
81763;1
81764;0
81765;0
81766;1
81767;1
81768;0
81769;0
81770;0
81771;1
81772;0
81773;0
81774;1
81775;0
81776;0
81777;0
81778;0
81779;1
81780;0
81781;1
81782;1
81783;1
81784;1
81785;1
81786;0
81787;0
81788;1
81789;0
81790;1
81791;1
81792;0
81793;0
81794;1
81795;0
81796;1
81797;1
81798;1
81799;0
81800;0
81801;0
81802;0
81803;1
81804;0
81805;1
81806;0
81807;0
81808;1
81809;1
81810;1
81811;0
81812;0
81813;1
81814;1
81815;1
81816;0
81817;0
81818;1
81819;1
81820;0
81821;0
81822;0
81823;0
81824;0
81825;1
81826;1
81827;0
81828;1
81829;1
81830;1
81831;1
81832;1
81833;0
81834;1
81835;1
81836;0
81837;0
81838;0
81839;1
81840;1
81841;0
81842;1
81843;0
81844;0
81845;1
81846;1
81847;0
81848;1
81849;0
81850;0
81851;0
81852;0
81853;0
81854;1
81855;1
81856;1
81857;0
81858;1
81859;1
81860;1
81861;1
81862;1
81863;1
81864;1
81865;0
81866;1
81867;0
81868;1
81869;1
81870;0
81871;0
81872;0
81873;0
81874;1
81875;0
81876;1
81877;0
81878;1
81879;1
81880;0
81881;0
81882;0
81883;1
81884;0
81885;1
81886;1
81887;1
81888;0
81889;0
81890;0
81891;0
81892;1
81893;0
81894;0
81895;1
81896;1
81897;0
81898;0
81899;0
81900;0
81901;1
81902;0
81903;0
81904;1
81905;1
81906;0
81907;0
81908;0
81909;1
81910;0
81911;1
81912;1
81913;0
81914;1
81915;1
81916;1
81917;0
81918;0
81919;0
81920;1
81921;1
81922;1
81923;1
81924;0
81925;1
81926;0
81927;0
81928;0
81929;1
81930;1
81931;0
81932;1
81933;1
81934;1
81935;1
81936;1
81937;0
81938;1
81939;1
81940;0
81941;1
81942;0
81943;1
81944;0
81945;1
81946;1
81947;1
81948;1
81949;0
81950;1
81951;1
81952;0
81953;1
81954;0
81955;1
81956;1
81957;1
81958;0
81959;1
81960;1
81961;1
81962;1
81963;1
81964;0
81965;0
81966;0
81967;0
81968;0
81969;0
81970;0
81971;1
81972;0
81973;1
81974;1
81975;0
81976;0
81977;0
81978;0
81979;1
81980;0
81981;0
81982;0
81983;1
81984;1
81985;1
81986;0
81987;0
81988;1
81989;1
81990;0
81991;0
81992;1
81993;0
81994;1
81995;0
81996;0
81997;0
81998;0
81999;0
82000;0
82001;1
82002;0
82003;0
82004;1
82005;0
82006;0
82007;1
82008;1
82009;1
82010;0
82011;1
82012;0
82013;0
82014;0
82015;1
82016;0
82017;1
82018;0
82019;0
82020;1
82021;1
82022;1
82023;1
82024;0
82025;0
82026;0
82027;1
82028;0
82029;1
82030;1
82031;0
82032;0
82033;0
82034;0
82035;1
82036;1
82037;0
82038;1
82039;0
82040;1
82041;1
82042;1
82043;1
82044;1
82045;1
82046;1
82047;1
82048;1
82049;0
82050;0
82051;1
82052;1
82053;0
82054;0
82055;1
82056;0
82057;1
82058;1
82059;1
82060;1
82061;1
82062;0
82063;0
82064;1
82065;1
82066;1
82067;0
82068;0
82069;1
82070;1
82071;1
82072;0
82073;1
82074;1
82075;0
82076;0
82077;0
82078;0
82079;1
82080;0
82081;0
82082;0
82083;1
82084;1
82085;0
82086;0
82087;0
82088;0
82089;0
82090;0
82091;1
82092;0
82093;0
82094;0
82095;0
82096;0
82097;1
82098;1
82099;1
82100;1
82101;0
82102;0
82103;0
82104;1
82105;1
82106;1
82107;0
82108;1
82109;0
82110;0
82111;0
82112;1
82113;0
82114;0
82115;0
82116;0
82117;1
82118;0
82119;1
82120;1
82121;0
82122;0
82123;0
82124;1
82125;0
82126;1
82127;0
82128;1
82129;1
82130;1
82131;0
82132;1
82133;0
82134;0
82135;0
82136;1
82137;0
82138;1
82139;1
82140;1
82141;1
82142;1
82143;1
82144;0
82145;1
82146;1
82147;0
82148;1
82149;1
82150;1
82151;0
82152;0
82153;1
82154;0
82155;1
82156;1
82157;1
82158;1
82159;0
82160;1
82161;0
82162;0
82163;1
82164;0
82165;1
82166;1
82167;1
82168;1
82169;0
82170;0
82171;1
82172;0
82173;1
82174;0
82175;0
82176;0
82177;1
82178;0
82179;0
82180;0
82181;0
82182;1
82183;1
82184;1
82185;1
82186;0
82187;0
82188;0
82189;0
82190;1
82191;1
82192;0
82193;1
82194;1
82195;0
82196;0
82197;1
82198;0
82199;1
82200;0
82201;0
82202;0
82203;1
82204;1
82205;1
82206;0
82207;1
82208;1
82209;1
82210;1
82211;1
82212;0
82213;1
82214;1
82215;1
82216;0
82217;0
82218;0
82219;0
82220;0
82221;1
82222;0
82223;1
82224;1
82225;0
82226;1
82227;0
82228;0
82229;1
82230;1
82231;0
82232;1
82233;1
82234;0
82235;0
82236;0
82237;1
82238;0
82239;1
82240;1
82241;0
82242;0
82243;1
82244;0
82245;0
82246;1
82247;1
82248;0
82249;1
82250;1
82251;1
82252;0
82253;0
82254;0
82255;1
82256;0
82257;1
82258;1
82259;1
82260;1
82261;0
82262;1
82263;1
82264;0
82265;0
82266;0
82267;0
82268;0
82269;0
82270;1
82271;1
82272;0
82273;1
82274;1
82275;0
82276;0
82277;0
82278;0
82279;0
82280;1
82281;1
82282;1
82283;0
82284;1
82285;1
82286;1
82287;0
82288;0
82289;1
82290;1
82291;1
82292;0
82293;0
82294;0
82295;1
82296;0
82297;0
82298;0
82299;1
82300;1
82301;0
82302;1
82303;1
82304;1
82305;1
82306;0
82307;0
82308;1
82309;0
82310;0
82311;0
82312;0
82313;1
82314;0
82315;0
82316;0
82317;0
82318;0
82319;0
82320;0
82321;0
82322;1
82323;0
82324;1
82325;0
82326;1
82327;1
82328;0
82329;0
82330;0
82331;0
82332;0
82333;1
82334;1
82335;1
82336;0
82337;0
82338;0
82339;0
82340;0
82341;0
82342;1
82343;0
82344;1
82345;0
82346;1
82347;0
82348;0
82349;1
82350;1
82351;1
82352;0
82353;0
82354;0
82355;0
82356;0
82357;1
82358;1
82359;1
82360;0
82361;0
82362;0
82363;1
82364;0
82365;1
82366;0
82367;0
82368;0
82369;0
82370;0
82371;0
82372;0
82373;1
82374;1
82375;1
82376;1
82377;0
82378;1
82379;0
82380;1
82381;0
82382;1
82383;1
82384;0
82385;0
82386;0
82387;0
82388;1
82389;0
82390;1
82391;1
82392;1
82393;0
82394;0
82395;1
82396;0
82397;0
82398;1
82399;0
82400;1
82401;0
82402;1
82403;1
82404;1
82405;0
82406;0
82407;1
82408;0
82409;0
82410;1
82411;0
82412;1
82413;1
82414;0
82415;0
82416;0
82417;1
82418;0
82419;1
82420;0
82421;0
82422;0
82423;1
82424;1
82425;1
82426;1
82427;1
82428;0
82429;1
82430;0
82431;1
82432;1
82433;1
82434;0
82435;1
82436;1
82437;0
82438;1
82439;0
82440;0
82441;1
82442;0
82443;0
82444;1
82445;1
82446;1
82447;0
82448;0
82449;1
82450;1
82451;1
82452;1
82453;1
82454;1
82455;0
82456;0
82457;0
82458;0
82459;0
82460;1
82461;0
82462;1
82463;1
82464;0
82465;0
82466;0
82467;0
82468;1
82469;0
82470;0
82471;0
82472;0
82473;0
82474;1
82475;0
82476;0
82477;1
82478;1
82479;1
82480;0
82481;0
82482;1
82483;1
82484;1
82485;0
82486;1
82487;0
82488;0
82489;1
82490;1
82491;1
82492;0
82493;0
82494;1
82495;0
82496;0
82497;0
82498;1
82499;1
82500;0
82501;0
82502;1
82503;0
82504;0
82505;0
82506;0
82507;1
82508;0
82509;0
82510;0
82511;0
82512;1
82513;1
82514;0
82515;1
82516;0
82517;1
82518;0
82519;1
82520;0
82521;0
82522;0
82523;1
82524;1
82525;0
82526;1
82527;0
82528;1
82529;0
82530;0
82531;0
82532;1
82533;1
82534;0
82535;1
82536;1
82537;1
82538;0
82539;1
82540;1
82541;0
82542;0
82543;1
82544;0
82545;1
82546;0
82547;0
82548;1
82549;0
82550;0
82551;0
82552;0
82553;1
82554;0
82555;1
82556;0
82557;0
82558;1
82559;1
82560;1
82561;1
82562;0
82563;1
82564;0
82565;0
82566;0
82567;1
82568;0
82569;0
82570;1
82571;0
82572;1
82573;1
82574;1
82575;0
82576;1
82577;0
82578;1
82579;1
82580;1
82581;1
82582;0
82583;1
82584;1
82585;1
82586;0
82587;0
82588;1
82589;0
82590;1
82591;1
82592;1
82593;1
82594;0
82595;0
82596;1
82597;0
82598;0
82599;0
82600;0
82601;0
82602;0
82603;1
82604;1
82605;0
82606;0
82607;1
82608;0
82609;0
82610;0
82611;1
82612;1
82613;1
82614;0
82615;1
82616;0
82617;1
82618;0
82619;1
82620;1
82621;1
82622;1
82623;0
82624;0
82625;0
82626;0
82627;1
82628;0
82629;1
82630;1
82631;1
82632;0
82633;0
82634;0
82635;1
82636;0
82637;1
82638;1
82639;1
82640;1
82641;1
82642;1
82643;0
82644;1
82645;1
82646;0
82647;1
82648;0
82649;1
82650;1
82651;0
82652;0
82653;1
82654;1
82655;1
82656;1
82657;1
82658;1
82659;0
82660;0
82661;1
82662;0
82663;0
82664;1
82665;0
82666;1
82667;0
82668;0
82669;0
82670;1
82671;1
82672;1
82673;0
82674;0
82675;0
82676;0
82677;1
82678;0
82679;0
82680;1
82681;0
82682;1
82683;1
82684;0
82685;1
82686;1
82687;0
82688;1
82689;1
82690;0
82691;1
82692;1
82693;1
82694;1
82695;1
82696;0
82697;0
82698;1
82699;0
82700;0
82701;1
82702;1
82703;0
82704;1
82705;0
82706;0
82707;1
82708;1
82709;1
82710;0
82711;1
82712;1
82713;1
82714;1
82715;1
82716;1
82717;0
82718;1
82719;0
82720;0
82721;0
82722;1
82723;0
82724;0
82725;1
82726;1
82727;0
82728;1
82729;0
82730;1
82731;0
82732;1
82733;1
82734;1
82735;0
82736;0
82737;1
82738;0
82739;0
82740;1
82741;0
82742;0
82743;0
82744;0
82745;0
82746;1
82747;1
82748;0
82749;0
82750;0
82751;1
82752;0
82753;1
82754;0
82755;0
82756;1
82757;0
82758;0
82759;0
82760;0
82761;1
82762;1
82763;0
82764;0
82765;1
82766;0
82767;1
82768;0
82769;0
82770;1
82771;1
82772;1
82773;0
82774;1
82775;0
82776;1
82777;1
82778;1
82779;1
82780;0
82781;0
82782;1
82783;1
82784;0
82785;1
82786;1
82787;0
82788;1
82789;0
82790;1
82791;0
82792;1
82793;1
82794;0
82795;1
82796;0
82797;0
