ID;Target
80217;1
80218;0
80219;0
80220;0
80221;1
80222;0
80223;1
80224;1
80225;1
80226;1
80227;1
80228;0
80229;0
80230;0
80231;0
80232;0
80233;1
80234;0
80235;0
80236;1
80237;0
80238;1
80239;0
80240;0
80241;0
80242;1
80243;1
80244;1
80245;0
80246;1
80247;1
80248;0
80249;0
80250;1
80251;0
80252;0
80253;1
80254;1
80255;0
80256;0
80257;0
80258;0
80259;0
80260;1
80261;1
80262;1
80263;0
80264;0
80265;1
80266;1
80267;1
80268;1
80269;0
80270;1
80271;1
80272;0
80273;1
80274;1
80275;0
80276;0
80277;0
80278;0
80279;0
80280;0
80281;0
80282;0
80283;0
80284;1
80285;1
80286;1
80287;0
80288;1
80289;0
80290;1
80291;1
80292;1
80293;1
80294;1
80295;0
80296;1
80297;1
80298;0
80299;0
80300;0
80301;1
80302;0
80303;0
80304;1
80305;1
80306;0
80307;1
80308;0
80309;0
80310;0
80311;0
80312;1
80313;1
80314;0
80315;1
80316;0
80317;1
80318;0
80319;0
80320;1
80321;0
80322;0
80323;0
80324;0
80325;1
80326;1
80327;0
80328;1
80329;1
80330;1
80331;0
80332;1
80333;1
80334;0
80335;0
80336;1
80337;1
80338;0
80339;1
80340;0
80341;0
80342;1
80343;0
80344;0
80345;1
80346;0
80347;0
80348;0
80349;0
80350;0
80351;1
80352;0
80353;0
80354;0
80355;1
80356;0
80357;0
80358;0
80359;1
80360;1
80361;1
80362;0
80363;1
80364;0
80365;1
80366;0
80367;1
80368;1
80369;0
80370;1
80371;0
80372;0
80373;0
80374;1
80375;1
80376;1
80377;1
80378;1
80379;1
80380;1
80381;0
80382;0
80383;1
80384;1
80385;0
80386;1
80387;0
80388;0
80389;0
80390;1
80391;0
80392;1
80393;1
80394;0
80395;1
80396;0
80397;1
80398;0
80399;1
80400;0
80401;1
80402;1
80403;0
80404;0
80405;1
80406;0
80407;1
80408;0
80409;1
80410;0
80411;0
80412;1
80413;0
80414;0
80415;0
80416;0
80417;1
80418;0
80419;1
80420;1
80421;0
80422;0
80423;1
80424;0
80425;0
80426;1
80427;1
80428;1
80429;0
80430;0
80431;0
80432;0
80433;0
80434;0
80435;0
80436;1
80437;0
80438;0
80439;0
80440;0
80441;1
80442;0
80443;1
80444;1
80445;0
80446;0
80447;1
80448;0
80449;0
80450;0
80451;0
80452;1
80453;0
80454;0
80455;1
80456;0
80457;1
80458;1
80459;0
80460;1
80461;1
80462;0
80463;1
80464;1
80465;0
80466;0
80467;0
80468;1
80469;1
80470;0
80471;1
80472;1
80473;1
80474;0
80475;0
80476;1
80477;0
80478;1
80479;1
80480;1
80481;1
80482;1
80483;1
80484;0
80485;0
80486;0
80487;0
80488;1
80489;0
80490;0
80491;0
80492;0
80493;1
80494;0
80495;1
80496;0
80497;1
80498;1
80499;1
80500;1
80501;1
80502;0
80503;1
80504;0
80505;1
80506;0
80507;1
80508;0
80509;1
80510;0
80511;0
80512;1
80513;0
80514;1
80515;0
80516;0
80517;1
80518;1
80519;0
80520;1
80521;1
80522;1
80523;0
80524;1
80525;1
80526;1
80527;0
80528;1
80529;0
80530;1
80531;0
80532;1
80533;0
80534;0
80535;1
80536;0
80537;0
80538;1
80539;1
80540;0
80541;1
80542;1
80543;0
80544;0
80545;0
80546;1
80547;0
80548;1
80549;1
80550;0
80551;0
80552;1
80553;0
80554;0
80555;1
80556;1
80557;1
80558;1
80559;1
80560;1
80561;0
80562;1
80563;1
80564;0
80565;0
80566;0
80567;1
80568;0
80569;0
80570;1
80571;1
80572;0
80573;1
80574;0
80575;0
80576;1
80577;0
80578;1
80579;0
80580;1
80581;1
80582;1
80583;1
80584;1
80585;1
80586;0
80587;1
80588;1
80589;1
80590;1
80591;1
80592;1
80593;1
80594;1
80595;0
80596;0
80597;0
80598;0
80599;1
80600;0
80601;0
80602;1
80603;0
80604;1
80605;0
80606;0
80607;1
80608;1
80609;1
80610;1
80611;1
80612;1
80613;0
80614;1
80615;1
80616;0
80617;0
80618;1
80619;0
80620;0
80621;0
80622;0
80623;0
80624;1
80625;1
80626;0
80627;1
80628;1
80629;0
80630;1
80631;1
80632;0
80633;0
80634;0
80635;0
80636;0
80637;0
80638;1
80639;1
80640;0
80641;1
80642;0
80643;0
80644;0
80645;0
80646;1
80647;0
80648;0
80649;0
80650;1
80651;0
80652;0
80653;0
80654;1
80655;0
80656;0
80657;0
80658;0
80659;0
80660;1
80661;0
80662;1
80663;1
80664;1
80665;0
80666;1
80667;1
80668;0
80669;1
80670;0
80671;0
80672;1
80673;1
80674;1
80675;1
80676;1
80677;0
80678;0
80679;1
80680;0
80681;1
80682;1
80683;0
80684;0
80685;0
80686;0
80687;0
80688;1
80689;1
80690;1
80691;1
80692;0
80693;1
80694;0
80695;0
80696;1
80697;1
80698;0
80699;0
80700;0
80701;0
80702;0
80703;0
80704;0
80705;1
80706;0
80707;0
80708;1
80709;1
80710;1
80711;1
80712;0
80713;0
80714;1
80715;1
80716;0
80717;0
80718;1
80719;1
80720;1
80721;1
80722;0
80723;1
80724;0
80725;1
80726;1
80727;1
80728;1
80729;0
80730;1
80731;1
80732;0
80733;0
80734;0
80735;0
80736;0
80737;0
80738;0
80739;0
80740;0
80741;0
80742;0
80743;0
80744;0
80745;1
80746;1
80747;0
80748;0
80749;1
80750;0
80751;0
80752;1
80753;1
80754;1
80755;1
80756;0
80757;0
80758;1
80759;0
80760;1
80761;0
80762;1
80763;1
80764;1
80765;1
80766;0
80767;0
80768;1
80769;0
80770;0
80771;1
80772;0
80773;1
80774;0
80775;0
80776;0
80777;0
80778;1
80779;1
80780;1
80781;0
80782;1
80783;1
80784;0
80785;0
80786;0
80787;0
80788;1
80789;1
80790;1
80791;0
80792;1
80793;0
80794;0
80795;1
80796;1
80797;0
80798;1
80799;1
80800;1
80801;0
80802;1
80803;0
80804;1
80805;1
80806;0
80807;0
80808;1
80809;1
80810;0
80811;0
80812;1
80813;1
80814;0
80815;1
80816;0
80817;1
80818;0
80819;1
80820;1
80821;0
80822;1
80823;1
80824;0
80825;0
80826;0
80827;1
80828;0
80829;1
80830;0
80831;1
80832;0
80833;0
80834;0
80835;1
80836;0
80837;0
80838;0
80839;1
80840;0
80841;0
80842;0
80843;1
80844;0
80845;0
80846;1
80847;0
80848;0
80849;1
80850;0
80851;0
80852;0
80853;1
80854;1
80855;1
80856;1
80857;1
80858;0
80859;0
80860;0
80861;0
80862;0
80863;1
80864;1
80865;0
80866;1
80867;1
80868;0
80869;1
80870;1
80871;0
80872;0
80873;0
80874;1
80875;0
80876;0
80877;1
80878;1
80879;0
80880;0
80881;0
80882;1
80883;0
80884;0
80885;0
80886;1
80887;0
80888;0
80889;1
80890;1
80891;1
80892;1
80893;0
80894;0
80895;1
80896;0
80897;1
80898;0
80899;1
80900;0
80901;0
80902;0
80903;0
80904;1
80905;0
80906;0
80907;0
80908;1
80909;0
80910;0
80911;0
80912;0
80913;1
80914;1
80915;1
80916;0
80917;0
80918;1
80919;0
80920;0
80921;1
80922;1
80923;0
80924;1
80925;0
80926;0
80927;0
80928;1
80929;1
80930;1
80931;1
80932;1
80933;0
80934;0
80935;1
80936;0
80937;1
80938;1
80939;1
80940;0
80941;1
80942;0
80943;0
80944;0
80945;0
80946;1
80947;1
80948;0
80949;0
80950;0
80951;0
80952;0
80953;0
80954;0
80955;1
80956;1
80957;1
80958;1
80959;1
80960;1
80961;0
80962;1
80963;0
80964;1
80965;1
80966;0
80967;0
80968;1
80969;1
80970;1
80971;0
80972;0
80973;0
80974;0
80975;1
80976;1
80977;0
80978;0
80979;0
80980;1
80981;0
80982;1
80983;1
80984;1
80985;0
80986;1
80987;0
80988;0
80989;1
80990;1
80991;0
80992;0
80993;0
80994;1
80995;0
80996;1
80997;0
80998;0
80999;1
81000;0
81001;1
81002;0
81003;0
81004;0
81005;1
81006;1
81007;0
81008;1
81009;1
81010;0
81011;1
81012;1
81013;1
81014;0
81015;1
81016;0
81017;0
81018;0
81019;1
81020;0
81021;1
81022;1
81023;1
81024;0
81025;0
81026;1
81027;0
81028;0
81029;0
81030;1
81031;0
81032;0
81033;0
81034;1
81035;0
81036;1
81037;0
81038;0
81039;0
81040;0
81041;1
81042;1
81043;1
81044;1
81045;1
81046;1
81047;0
81048;0
81049;0
81050;1
81051;0
81052;1
81053;0
81054;1
81055;1
81056;0
81057;1
81058;1
81059;0
81060;0
81061;1
81062;0
81063;0
81064;1
81065;0
81066;1
81067;1
81068;0
81069;1
81070;1
81071;0
81072;0
81073;0
81074;1
81075;0
81076;1
81077;0
81078;0
81079;1
81080;1
81081;1
81082;0
81083;1
81084;0
81085;0
81086;1
81087;1
81088;1
81089;0
81090;1
81091;0
81092;1
81093;0
81094;1
81095;1
81096;1
81097;1
81098;1
81099;1
81100;1
81101;0
81102;0
81103;0
81104;0
81105;0
81106;1
81107;0
81108;0
81109;0
81110;0
81111;0
81112;0
81113;0
81114;0
81115;1
81116;0
81117;1
81118;0
81119;0
81120;0
81121;1
81122;0
81123;1
81124;0
81125;0
81126;1
81127;1
81128;1
81129;1
81130;1
81131;0
81132;0
81133;1
81134;0
81135;0
81136;0
81137;0
81138;1
81139;0
81140;0
81141;1
81142;1
81143;1
81144;0
81145;0
81146;1
81147;0
81148;0
81149;1
81150;1
81151;1
81152;0
81153;1
81154;1
81155;1
81156;1
81157;1
81158;0
81159;1
81160;1
81161;0
81162;1
81163;0
81164;0
81165;0
81166;1
81167;0
81168;1
81169;1
81170;0
81171;0
81172;1
81173;0
81174;0
81175;1
81176;0
81177;1
81178;1
81179;0
81180;0
81181;0
81182;0
81183;1
81184;0
81185;0
81186;0
81187;0
81188;0
81189;0
81190;1
81191;0
81192;1
81193;0
81194;1
81195;0
81196;0
81197;0
81198;1
81199;0
81200;0
81201;0
81202;0
81203;1
81204;1
81205;1
81206;0
81207;1
81208;0
81209;1
81210;1
81211;0
81212;0
81213;1
81214;1
81215;0
81216;0
81217;0
81218;1
81219;1
81220;0
81221;0
81222;0
81223;0
81224;1
81225;1
81226;1
81227;0
81228;1
81229;1
81230;1
81231;1
81232;1
81233;0
81234;1
81235;1
81236;1
81237;0
81238;0
81239;1
81240;0
81241;0
81242;1
81243;1
81244;1
81245;1
81246;0
81247;0
81248;1
81249;1
81250;0
81251;1
81252;0
81253;0
81254;1
81255;0
81256;1
81257;1
81258;0
81259;1
81260;0
81261;1
81262;1
81263;0
81264;1
81265;0
81266;1
81267;0
81268;1
81269;0
81270;1
81271;1
81272;1
81273;1
81274;1
81275;1
81276;1
81277;1
81278;1
81279;1
81280;0
81281;1
81282;0
81283;0
81284;0
81285;0
81286;0
81287;0
81288;0
81289;1
81290;1
81291;1
81292;1
81293;1
81294;1
81295;1
81296;0
81297;1
81298;0
81299;1
81300;1
81301;1
81302;1
81303;0
81304;1
81305;1
81306;1
81307;1
81308;0
81309;0
81310;1
81311;0
81312;1
81313;0
81314;1
81315;0
81316;1
81317;0
81318;1
81319;0
81320;0
81321;1
81322;1
81323;1
81324;0
81325;1
81326;0
81327;1
81328;1
81329;0
81330;1
81331;1
81332;0
81333;1
81334;1
81335;1
81336;1
81337;0
81338;0
81339;1
81340;0
81341;1
81342;1
81343;1
81344;1
81345;1
81346;0
81347;0
81348;0
81349;1
81350;1
81351;0
81352;1
81353;1
81354;0
81355;0
81356;1
81357;1
81358;0
81359;0
81360;1
81361;1
81362;0
81363;1
81364;1
81365;1
81366;1
81367;0
81368;0
81369;0
81370;0
81371;1
81372;0
81373;0
81374;1
81375;1
81376;0
81377;1
81378;0
81379;1
81380;1
81381;0
81382;0
81383;0
81384;0
81385;1
81386;0
81387;1
81388;0
81389;1
81390;0
81391;0
81392;1
81393;0
81394;0
81395;0
81396;1
81397;1
81398;0
81399;0
81400;1
81401;1
81402;0
81403;1
81404;1
81405;0
81406;0
81407;0
81408;1
81409;1
81410;1
81411;1
81412;0
81413;0
81414;1
81415;0
81416;0
81417;0
81418;0
81419;0
81420;0
81421;0
81422;1
81423;0
81424;0
81425;1
81426;1
81427;0
81428;1
81429;0
81430;0
81431;0
81432;1
81433;1
81434;0
81435;0
81436;1
81437;0
81438;0
81439;0
81440;0
81441;0
81442;0
81443;0
81444;0
81445;1
81446;0
81447;1
81448;0
81449;1
81450;1
81451;0
81452;1
81453;1
81454;0
81455;0
81456;0
81457;0
81458;0
81459;0
81460;0
81461;0
81462;0
81463;1
81464;0
81465;1
81466;0
81467;1
81468;0
81469;1
81470;1
81471;1
81472;1
81473;1
81474;1
81475;0
81476;1
81477;0
81478;1
81479;0
81480;1
81481;0
81482;0
81483;0
81484;1
81485;1
81486;1
81487;0
81488;0
81489;0
81490;0
81491;0
81492;1
81493;0
81494;0
81495;1
81496;0
81497;1
81498;1
81499;0
81500;1
81501;1
81502;0
81503;1
81504;1
81505;1
81506;1
81507;1
81508;0
81509;0
81510;0
81511;1
81512;1
81513;1
81514;0
81515;0
81516;0
81517;1
81518;0
81519;1
81520;1
81521;0
81522;0
81523;0
81524;1
81525;0
81526;1
81527;0
81528;1
81529;0
81530;1
81531;0
81532;0
81533;1
81534;1
81535;0
81536;0
81537;1
81538;1
81539;0
81540;1
81541;1
81542;1
81543;1
81544;1
81545;1
81546;0
81547;0
81548;1
81549;0
81550;1
81551;0
81552;1
81553;0
81554;1
81555;1
81556;1
81557;0
81558;1
81559;0
81560;0
81561;0
81562;1
81563;0
81564;0
81565;1
81566;1
81567;0
81568;0
81569;0
81570;0
81571;0
81572;0
81573;0
81574;1
81575;1
81576;0
81577;1
81578;1
81579;1
81580;1
81581;1
81582;0
81583;0
81584;1
81585;0
81586;0
81587;0
81588;0
81589;0
81590;1
81591;1
81592;1
81593;0
81594;0
81595;0
81596;1
81597;0
81598;0
81599;1
81600;0
81601;0
81602;0
81603;1
81604;1
81605;1
81606;0
81607;1
81608;1
81609;1
81610;1
81611;1
81612;0
81613;1
81614;1
81615;0
81616;0
81617;0
81618;0
81619;1
81620;0
81621;0
81622;1
81623;0
81624;1
81625;0
81626;1
81627;0
81628;1
81629;1
81630;1
81631;1
81632;1
81633;1
81634;1
81635;1
81636;0
81637;1
81638;1
81639;0
81640;0
81641;0
81642;0
81643;1
81644;0
81645;1
81646;1
81647;0
81648;1
81649;0
81650;0
81651;1
81652;1
81653;0
81654;0
81655;1
81656;1
81657;0
81658;1
81659;1
81660;1
81661;1
81662;1
81663;0
81664;0
81665;0
81666;0
81667;1
81668;0
81669;1
81670;0
81671;1
81672;1
81673;1
81674;0
81675;1
81676;1
81677;1
81678;0
81679;0
81680;1
81681;1
81682;1
81683;0
81684;1
81685;1
81686;0
81687;0
81688;0
81689;1
81690;1
81691;1
81692;0
81693;0
81694;0
81695;1
81696;1
81697;1
81698;0
81699;1
81700;0
81701;0
81702;1
81703;1
81704;0
81705;0
81706;0
81707;1
81708;0
81709;0
81710;1
81711;1
81712;1
81713;1
81714;0
81715;1
81716;0
81717;0
81718;0
81719;1
81720;1
81721;0
81722;0
81723;1
81724;0
81725;1
81726;0
81727;0
81728;0
81729;1
81730;1
81731;1
81732;1
81733;1
81734;1
81735;0
81736;0
81737;1
81738;1
81739;0
81740;0
81741;0
81742;0
81743;0
81744;0
81745;1
81746;0
81747;0
81748;1
81749;1
81750;0
81751;0
81752;1
81753;0
81754;0
81755;1
81756;0
81757;0
81758;1
81759;0
81760;0
81761;1
81762;0
81763;1
81764;0
81765;0
81766;1
81767;0
81768;1
81769;0
81770;0
81771;0
81772;0
81773;1
81774;1
81775;0
81776;1
81777;1
81778;0
81779;0
81780;1
81781;0
81782;0
81783;1
81784;0
81785;0
81786;1
81787;1
81788;1
81789;1
81790;1
81791;1
81792;0
81793;1
81794;1
81795;1
81796;1
81797;1
81798;1
81799;0
81800;0
81801;0
81802;0
81803;0
81804;1
81805;0
81806;1
81807;1
81808;0
81809;1
81810;1
81811;1
81812;0
81813;0
81814;1
81815;0
81816;0
81817;1
81818;1
81819;1
81820;1
81821;0
81822;0
81823;1
81824;1
81825;1
81826;0
81827;1
81828;1
81829;0
81830;0
81831;1
81832;1
81833;0
81834;0
81835;1
81836;1
81837;0
81838;0
81839;1
81840;0
81841;1
81842;1
81843;1
81844;1
81845;1
81846;1
81847;1
81848;0
81849;1
81850;1
81851;0
81852;0
81853;1
81854;0
81855;1
81856;0
81857;0
81858;0
81859;0
81860;1
81861;0
81862;1
81863;0
81864;0
81865;1
81866;1
81867;1
81868;0
81869;0
81870;0
81871;0
81872;1
81873;0
81874;1
81875;1
81876;1
81877;0
81878;0
81879;1
81880;0
81881;1
81882;0
81883;1
81884;1
81885;1
81886;1
81887;1
81888;1
81889;1
81890;1
81891;0
81892;0
81893;0
81894;1
81895;0
81896;0
81897;0
81898;0
81899;0
81900;1
81901;1
81902;1
81903;1
81904;1
81905;1
81906;0
81907;0
81908;1
81909;1
81910;1
81911;1
81912;1
81913;1
81914;1
81915;0
81916;0
81917;0
81918;0
81919;0
81920;0
81921;0
81922;0
81923;1
81924;0
81925;0
81926;0
81927;1
81928;0
81929;0
81930;1
81931;0
81932;1
81933;0
81934;1
81935;0
81936;1
81937;0
81938;0
81939;1
81940;1
81941;0
81942;0
81943;0
81944;1
81945;1
81946;0
81947;0
81948;1
81949;0
81950;0
81951;1
81952;0
81953;0
81954;1
81955;0
81956;1
81957;1
81958;0
81959;1
81960;0
81961;1
81962;1
81963;0
81964;0
81965;0
81966;0
81967;1
81968;0
81969;0
81970;1
81971;0
81972;0
81973;1
81974;1
81975;0
81976;0
81977;1
81978;0
81979;1
81980;0
81981;0
81982;0
81983;0
81984;1
81985;1
81986;1
81987;0
81988;0
81989;0
81990;1
81991;0
81992;0
81993;1
81994;0
81995;1
81996;1
81997;0
81998;0
81999;0
82000;0
82001;1
82002;1
82003;1
82004;0
82005;0
82006;1
82007;1
82008;0
82009;0
82010;1
82011;0
82012;0
82013;1
82014;0
82015;1
82016;1
82017;1
82018;1
82019;1
82020;0
82021;0
82022;1
82023;0
82024;1
82025;1
82026;1
82027;0
82028;1
82029;0
82030;0
82031;0
82032;1
82033;1
82034;1
82035;0
82036;0
82037;1
82038;1
82039;0
82040;0
82041;0
82042;1
82043;1
82044;1
82045;1
82046;0
82047;1
82048;0
82049;0
82050;1
82051;0
82052;0
82053;0
82054;1
82055;0
82056;1
82057;1
82058;0
82059;0
82060;1
82061;1
82062;0
82063;0
82064;1
82065;1
82066;1
82067;1
82068;1
82069;1
82070;1
82071;1
82072;0
82073;0
82074;0
82075;1
82076;0
82077;1
82078;0
82079;1
82080;0
82081;0
82082;1
82083;1
82084;1
82085;0
82086;0
82087;1
82088;0
82089;1
82090;1
82091;0
82092;0
82093;0
82094;0
82095;1
82096;0
82097;1
82098;0
82099;0
82100;0
82101;1
82102;0
82103;1
82104;1
82105;1
82106;0
82107;1
82108;0
82109;1
82110;0
82111;1
82112;0
82113;1
82114;0
82115;1
82116;0
82117;1
82118;0
82119;1
82120;1
82121;1
82122;0
82123;0
82124;0
82125;1
82126;0
82127;1
82128;0
82129;0
82130;1
82131;0
82132;0
82133;1
82134;0
82135;0
82136;0
82137;1
82138;0
82139;0
82140;0
82141;1
82142;0
82143;1
82144;1
82145;0
82146;0
82147;0
82148;1
82149;0
82150;0
82151;0
82152;0
82153;1
82154;1
82155;0
82156;1
82157;1
82158;0
82159;1
82160;1
82161;0
82162;0
82163;0
82164;1
82165;1
82166;1
82167;1
82168;0
82169;1
82170;0
82171;1
82172;0
82173;1
82174;0
82175;0
82176;1
82177;1
82178;0
82179;0
82180;1
82181;1
82182;1
82183;0
82184;0
82185;1
82186;0
82187;1
82188;0
82189;0
82190;1
82191;1
82192;0
82193;1
82194;1
82195;1
82196;0
82197;1
82198;0
82199;0
82200;1
82201;0
82202;0
82203;1
82204;0
82205;1
82206;1
82207;0
82208;0
82209;1
82210;0
82211;1
82212;1
82213;1
82214;0
82215;1
82216;0
82217;0
82218;0
82219;0
82220;0
82221;0
82222;1
82223;0
82224;0
82225;1
82226;1
82227;0
82228;1
82229;0
82230;0
82231;0
82232;1
82233;1
82234;1
82235;0
82236;0
82237;0
82238;1
82239;0
82240;1
82241;0
82242;1
82243;0
82244;1
82245;0
82246;0
82247;1
82248;1
82249;1
82250;1
82251;1
82252;1
82253;1
82254;1
82255;0
82256;0
82257;0
82258;1
82259;1
82260;1
82261;1
82262;1
82263;1
82264;1
82265;0
82266;1
82267;1
82268;1
82269;0
82270;0
82271;0
82272;1
82273;1
82274;1
82275;1
82276;0
82277;1
82278;1
82279;1
82280;1
82281;1
82282;0
82283;0
82284;0
82285;1
82286;0
82287;1
82288;1
82289;1
82290;1
82291;0
82292;0
82293;1
82294;0
82295;1
82296;0
82297;1
82298;1
82299;1
82300;1
82301;1
82302;0
82303;0
82304;0
82305;1
82306;1
82307;0
82308;1
82309;0
82310;0
82311;1
82312;0
82313;0
82314;1
82315;0
82316;1
82317;0
82318;0
82319;1
82320;0
82321;1
82322;1
82323;1
82324;1
82325;1
82326;0
82327;1
82328;1
82329;1
82330;0
82331;1
82332;1
82333;1
82334;1
82335;0
82336;0
82337;0
82338;0
82339;1
82340;0
82341;0
82342;1
82343;1
82344;1
82345;0
82346;1
82347;0
82348;1
82349;1
82350;1
82351;1
82352;0
82353;0
82354;0
82355;0
82356;1
82357;0
82358;1
82359;0
82360;1
82361;0
82362;1
82363;1
82364;0
82365;1
82366;1
82367;0
82368;0
82369;0
82370;0
82371;0
82372;1
82373;1
82374;1
82375;1
82376;1
82377;0
82378;1
82379;0
82380;0
82381;1
82382;0
82383;1
82384;0
82385;1
82386;1
82387;0
82388;0
82389;1
82390;0
82391;0
82392;1
82393;1
82394;0
82395;1
82396;1
82397;0
82398;0
82399;1
82400;1
82401;1
82402;1
82403;0
82404;0
82405;1
82406;1
82407;1
82408;0
82409;1
82410;0
82411;1
82412;1
82413;1
82414;1
82415;0
82416;0
82417;1
82418;1
82419;0
82420;0
82421;1
82422;0
82423;0
82424;0
82425;0
82426;1
82427;0
82428;1
82429;1
82430;0
82431;0
82432;0
82433;1
82434;1
82435;0
82436;0
82437;0
82438;1
82439;1
82440;1
82441;0
82442;0
82443;1
82444;0
82445;1
82446;0
82447;0
82448;1
82449;1
82450;0
82451;1
82452;1
82453;1
82454;0
82455;1
82456;0
82457;1
82458;0
82459;0
82460;1
82461;0
82462;0
82463;0
82464;1
82465;0
82466;1
82467;0
82468;0
82469;0
82470;1
82471;1
82472;1
82473;1
82474;1
82475;1
82476;1
82477;0
82478;0
82479;1
82480;0
82481;0
82482;0
82483;0
82484;0
82485;1
82486;1
82487;0
82488;1
82489;0
82490;1
82491;1
82492;0
82493;1
82494;1
82495;1
82496;0
82497;0
82498;1
82499;0
82500;0
82501;0
82502;1
82503;0
82504;1
82505;0
82506;0
82507;0
82508;0
82509;1
82510;1
82511;1
82512;1
82513;1
82514;0
82515;1
82516;0
82517;0
82518;1
82519;0
82520;0
82521;0
82522;1
82523;1
82524;1
82525;0
82526;1
82527;1
82528;1
82529;1
82530;0
82531;1
82532;1
82533;0
82534;1
82535;0
82536;1
82537;1
82538;0
82539;1
82540;0
82541;0
82542;0
82543;1
82544;0
82545;0
82546;0
82547;1
82548;1
82549;1
82550;0
82551;0
82552;0
82553;0
82554;1
82555;0
82556;0
82557;1
82558;1
82559;1
82560;0
82561;1
82562;0
82563;1
82564;0
82565;1
82566;0
82567;1
82568;1
82569;1
82570;1
82571;1
82572;0
82573;1
82574;1
82575;0
82576;1
82577;0
82578;0
82579;1
82580;1
82581;0
82582;1
82583;1
82584;0
82585;0
82586;1
82587;0
82588;0
82589;0
82590;0
82591;0
82592;0
82593;1
82594;0
82595;1
82596;1
82597;0
82598;0
82599;1
82600;0
82601;0
82602;0
82603;1
82604;1
82605;1
82606;0
82607;1
82608;0
82609;1
82610;0
82611;1
82612;0
82613;1
82614;1
82615;1
82616;0
82617;0
82618;1
82619;1
82620;1
82621;1
82622;1
82623;1
82624;0
82625;1
82626;0
82627;1
82628;0
82629;0
82630;1
82631;1
82632;1
82633;0
82634;1
82635;1
82636;1
82637;1
82638;0
82639;1
82640;1
82641;1
82642;0
82643;1
82644;1
82645;1
82646;0
82647;1
82648;0
82649;0
82650;0
82651;1
82652;0
82653;0
82654;0
82655;1
82656;0
82657;0
82658;0
82659;0
82660;1
82661;0
82662;0
82663;0
82664;0
82665;0
82666;1
82667;1
82668;0
82669;1
82670;0
82671;1
82672;1
82673;1
82674;1
82675;0
82676;1
82677;1
82678;1
82679;0
82680;0
82681;1
82682;0
82683;0
82684;1
82685;0
82686;1
82687;0
82688;1
82689;0
82690;0
82691;1
82692;0
82693;0
82694;0
82695;0
82696;1
82697;1
82698;0
82699;1
82700;0
82701;0
82702;0
82703;0
82704;1
82705;0
82706;0
82707;1
82708;1
82709;0
82710;1
82711;1
82712;0
82713;0
82714;1
82715;1
82716;0
82717;0
82718;0
82719;0
82720;0
82721;0
82722;0
82723;0
82724;0
82725;1
82726;0
82727;1
82728;1
82729;1
82730;1
82731;0
82732;1
82733;0
82734;0
82735;1
82736;0
82737;0
82738;0
82739;1
82740;1
82741;1
82742;0
82743;1
82744;0
82745;0
82746;0
82747;0
82748;0
82749;0
82750;0
82751;1
82752;1
82753;1
82754;1
82755;1
82756;0
82757;1
82758;0
82759;0
82760;1
82761;1
82762;0
82763;0
82764;0
82765;0
82766;0
82767;0
82768;1
82769;1
82770;1
82771;1
82772;1
82773;1
82774;1
82775;1
82776;1
82777;1
82778;1
82779;0
82780;1
82781;0
82782;1
82783;1
82784;0
82785;0
82786;1
82787;0
82788;1
82789;1
82790;0
82791;0
82792;1
82793;1
82794;1
82795;1
82796;1
82797;1
